Source	Target	num_triplets	ENVs	SignPattern	Overlap	MutualInformation	ConditionalMutualInformation	InteractionInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	DPI_num_MI_rank1	DPI_num_MI_rank2	DPI_num_MI_rank3	COMBI_SP_OL_II_DPI	portion_nan_Source_Target	portion_nan_Source_Target_ENV	presence_X	presence_Y	presence_X_AND_Y	presence_X_OR_Y	percentage_co_occurrence
bn_ASV_000311	bn_ASV_000226	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.601302	0.143194	-0.458108	0.189810	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	45	36	50	72.000000
bn_ASV_000311	ep_ASV_00004	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.253552	0.111043	-0.142509	0.036963	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	84	38	87	43.678161
bn_ASV_000311	bp_ASV_000080	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.479646	0.080785	-0.398860	0.009990	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	82	39	84	46.428571
bn_ASV_000311	ep_ASV_00037	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.409920	0.138967	-0.270954	0.025974	1.000000	0.000000	1	0	0	0.000000	0.000000	0.000000	41	81	37	85	43.529412
bn_ASV_000311	bp_ASV_000088	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.500342	0.147597	-0.352745	0.055944	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	76	36	81	44.444444
bn_ASV_000311	bn_ASV_000406	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.479486	0.247440	-0.232046	0.365634	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	43	30	54	55.555556
bn_ASV_000311	en_ASV_00206	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.416102	0.060652	-0.355451	0.003996	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	77	37	81	45.679012
bn_ASV_000311	bn_ASV_000511	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.479675	0.010738	-0.468937	0.228771	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	43	31	53	58.490566
bn_ASV_000311	bn_ASV_000380	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.536667	0.083926	-0.452741	0.050949	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	45	31	55	56.363636
bn_ASV_000311	bn_ASV_000411	1	ENV_Day_length_Hours_light	0.000000	88.235294	0.341167	0.172487	-0.168680	0.093906	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	38	27	52	51.923077
bn_ASV_000311	bn_ASV_000302	1	ENV_Day_length_Hours_light	0.000000	99.152542	0.418908	0.196534	-0.222374	0.157842	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	41	30	52	57.692308
bn_ASV_000311	en_ASV_00472	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.436250	0.100814	-0.335436	0.017982	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	77	38	80	47.500000
bn_ASV_000311	en_ASV_00053	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.597687	0.160881	-0.436807	0.044955	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	71	38	74	51.351351
bn_ASV_000311	bp_ASV_000081	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.396302	0.080764	-0.315538	0.029970	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	69	33	77	42.857143
bn_ASV_000311	en_ASV_00092	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.418543	0.139117	-0.279426	0.086913	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	69	37	73	50.684932
bn_ASV_000311	en_ASV_00547	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.454391	0.093027	-0.361363	0.002997	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	65	37	69	53.623188
bn_ASV_000311	bp_ASV_000102	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.542995	0.164993	-0.378002	0.112887	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	64	38	67	56.716418
bn_ASV_000311	bn_ASV_000252	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.487449	0.133505	-0.353943	0.019980	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	48	37	52	71.153846
bn_ASV_000311	bn_ASV_000257	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.712940	0.131825	-0.581115	0.010989	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	39	36	44	81.818182
bn_ASV_000311	bn_ASV_000457	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.423076	0.079269	-0.343807	0.523477	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	37	28	50	56.000000
bn_ASV_000311	bp_ASV_000289	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.346900	0.120417	-0.226483	0.041958	1.000000	0.000000	1	0	0	0.000000	0.000000	0.000000	41	63	32	72	44.444444
bn_ASV_000311	bn_ASV_000262	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.458589	0.095770	-0.362819	0.013986	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	46	30	57	52.631579
bn_ASV_000311	bn_ASV_000425	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.508454	0.189919	-0.318535	0.368631	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	37	28	50	56.000000
bn_ASV_000311	ep_ASV_00018	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.404325	0.084849	-0.319476	0.031968	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	62	33	70	47.142857
bn_ASV_000311	ep_ASV_00029	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.333888	0.117969	-0.215919	0.007992	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	60	37	64	57.812500
bn_ASV_000311	bn_ASV_000298	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.431923	0.126393	-0.305530	0.077922	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	38	29	50	58.000000
bn_ASV_000311	en_ASV_00636	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.522691	0.193015	-0.329675	0.057942	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	56	37	60	61.666667
bn_ASV_000311	bn_ASV_000528	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.595565	0.142984	-0.452581	0.028971	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	35	31	45	68.888889
bn_ASV_000311	bp_ASV_000244	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.456672	0.085249	-0.371423	0.023976	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	51	33	59	55.932203
bn_ASV_000311	bp_ASV_000213	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.579177	0.248087	-0.331090	0.256743	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	51	34	58	58.620690
bn_ASV_000311	ep_ASV_00127	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.417498	0.126208	-0.291290	0.022977	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	58	34	65	52.307692
bn_ASV_000311	bn_ASV_000476	1	ENV_Day_length_Hours_light	0.000000	99.152542	0.346669	0.107410	-0.239259	0.095904	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	33	25	49	51.020408
bn_ASV_000311	en_ASV_00983	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.489141	0.198341	-0.290800	0.155844	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	55	34	62	54.838710
bn_ASV_000311	bn_ASV_000409	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.468695	0.175039	-0.293656	0.648352	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	30	25	46	54.347826
bn_ASV_000311	en_ASV_00683	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.567597	0.251350	-0.316247	0.250749	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	49	36	54	66.666667
bn_ASV_000311	en_ASV_00504	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.388500	0.144652	-0.243848	0.011988	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	48	32	57	56.140351
bn_ASV_000311	bp_ASV_000113	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.449707	0.041552	-0.408155	0.000999	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	48	31	58	53.448276
bn_ASV_000311	bp_ASV_000311	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.530443	0.104556	-0.425887	0.015984	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	48	34	55	61.818182
bn_ASV_000311	en_ASV_00570	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.620206	0.119257	-0.500949	0.009990	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	51	40	52	76.923077
bn_ASV_000311	en_ASV_00715	1	ENV_Day_length_Hours_light	0.000000	99.152542	0.501197	0.070095	-0.431103	0.007992	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	48	32	57	56.140351
bn_ASV_000311	bp_ASV_000348	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.483099	0.087998	-0.395100	0.252747	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	46	30	57	52.631579
bn_ASV_000311	ep_ASV_00070	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.439077	0.142729	-0.296347	0.036963	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	46	33	54	61.111111
bn_ASV_000311	en_ASV_00428	1	ENV_Day_length_Hours_light	0.000000	99.107143	0.420627	0.081803	-0.338824	0.014985	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	46	26	61	42.622951
bn_ASV_000311	ep_ASV_00246	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.442928	0.185691	-0.257237	0.205794	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	43	29	55	52.727273
bn_ASV_000311	ep_ASV_00264	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.243771	0.310239	0.066468	nan	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	41	44	27	58	46.551724
bn_ASV_000311	bp_ASV_000222	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.289480	0.226486	-0.062995	0.127872	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	41	42	29	54	53.703704
bn_ASV_000311	en_ASV_00879	1	ENV_Day_length_Hours_light	0.000000	99.152542	0.540200	0.116743	-0.423456	0.131868	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	41	31	51	60.784314
bn_ASV_000311	bp_ASV_000271	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.464441	0.106542	-0.357899	0.112887	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	41	29	53	54.716981
bn_ASV_000311	en_ASV_01073	1	ENV_Day_length_Hours_light	0.000000	94.915254	0.340581	0.176487	-0.164094	0.079920	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	41	44	30	55	54.545455
bn_ASV_000311	en_ASV_00406	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.392224	0.063138	-0.329086	0.198801	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	39	29	51	56.862745
bn_ASV_000311	bp_ASV_000380	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.414177	0.201255	-0.212922	0.284715	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	39	27	53	50.943396
bn_ASV_000311	bp_ASV_000306	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.462373	0.147649	-0.314724	0.580420	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	39	28	52	53.846154
bn_ASV_000311	bp_ASV_000279	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.548781	0.137974	-0.410806	0.053946	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	39	32	48	66.666667
bn_ASV_000311	en_ASV_01364	1	ENV_Day_length_Hours_light	0.000000	99.130435	0.395701	0.094366	-0.301335	0.071928	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	43	27	57	47.368421
bn_ASV_000311	bp_ASV_000406	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.376147	0.190052	-0.186095	0.247752	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	38	26	53	49.056604
bn_ASV_000311	bn_ASV_000498	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.405157	0.018159	-0.386998	0.100899	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	29	22	48	45.833333
bn_ASV_000311	bn_ASV_000607	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.386793	0.160499	-0.226294	0.022977	1.000000	0.000000	1	0	0	0.000000	0.000000	0.000000	41	40	30	51	58.823529
bn_ASV_000311	ep_ASV_00216	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.241250	0.201289	-0.039961	0.202797	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	41	45	27	59	45.762712
bn_ASV_000311	en_ASV_00954	1	ENV_Day_length_Hours_light	0.000000	99.152542	0.336510	0.058036	-0.278474	0.000999	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	39	28	52	53.846154
bn_ASV_000311	en_ASV_00969	1	ENV_Day_length_Hours_light	0.000000	99.152542	0.495201	0.140113	-0.355088	0.085914	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	40	31	50	62.000000
bn_ASV_000311	en_ASV_01061	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.540322	0.124218	-0.416105	0.008991	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	38	34	45	75.555556
bn_ASV_000311	bp_ASV_000319	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.362533	0.111839	-0.250694	0.090909	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	41	37	26	52	50.000000
bn_ASV_000311	bn_ASV_000846	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.410752	0.167953	-0.242800	0.881119	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	25	21	45	46.666667
bn_ASV_000311	en_ASV_01138	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.387096	0.210285	-0.176811	0.153846	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	41	39	29	51	56.862745
bn_ASV_000311	en_ASV_00848	1	ENV_Day_length_Hours_light	0.000000	99.152542	0.412150	0.069057	-0.343094	0.001998	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	43	29	55	52.727273
bn_ASV_000311	en_ASV_01194	1	ENV_Day_length_Hours_light	0.000000	99.152542	0.450084	0.118539	-0.331545	0.042957	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	38	30	49	61.224490
bn_ASV_000311	bp_ASV_000257	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.520302	0.088231	-0.432072	0.001998	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	36	30	47	63.829787
bn_ASV_000311	bp_ASV_000457	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.401284	0.031678	-0.369606	0.048951	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	36	26	51	50.980392
bn_ASV_000311	bp_ASV_000415	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.367425	0.088418	-0.279007	0.010989	1.000000	0.000000	1	0	0	0.000000	0.000000	0.000000	41	36	28	49	57.142857
bn_ASV_000311	bp_ASV_000393	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.347666	0.067379	-0.280287	0.027972	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	41	36	23	54	42.592593
bn_ASV_000311	bn_ASV_000267	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.542943	0.066777	-0.476166	0.061938	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	41	27	25	43	58.139535
bn_ASV_000311	bn_ASV_000832	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.260322	0.363506	0.103184	nan	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	41	27	20	48	41.666667
bn_ASV_000017	bn_ASV_000001	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	99.166667;99.166667	0.491647	0.291410;0.329936	-0.200237;-0.161711	0.107892;0.116883	2.000000;2.000000	1.000000;1.000000	0	2	0	1.000000;1.000000	0.000000	0.000000;0.000000	75	115	70	120	58.333333
bn_ASV_000017	bn_ASV_000026	1	ENV_Temp	0.000000	100.000000	0.376554	0.364759	-0.011795	0.123876	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	75	96	67	104	64.423077
bn_ASV_000017	bn_ASV_000036	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	99.166667;99.166667	0.534294	0.101908;0.389429	-0.432386;-0.144865	0.067932;0.415584	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	75	86	65	96	67.708333
bn_ASV_000017	bn_ASV_000078	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.501855	0.133069;0.373434	-0.368787;-0.128422	0.117882;0.346653	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	75	77	64	88	72.727273
bn_ASV_000017	bn_ASV_000037	3	ENV_NO3;ENV_CHL_total;ENV_Temp	0.000000;0.000000;0.000000	100.000000;100.000000;100.000000	0.503858	0.464550;0.066804;0.455784	-0.039308;-0.437054;-0.048074	0.394605;0.045954;0.365634	3.000000;3.000000;2.000000	1.000000;1.000000;1.000000	0	1	2	1.000000;1.000000;1.000000	0.000000	0.000000;0.000000;0.000000	75	76	64	87	73.563218
bn_ASV_000017	bn_ASV_000184	1	ENV_Temp	0.000000	100.000000	0.378959	0.425934	0.046975	nan	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	75	70	55	90	61.111111
bn_ASV_000017	bn_ASV_000151	1	ENV_Temp	0.000000	100.000000	0.566385	0.589768	0.023383	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	75	74	64	85	75.294118
bn_ASV_000017	bn_ASV_000025	1	ENV_Temp	0.000000	100.000000	0.360116	0.386914	0.026798	nan	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	75	86	44	117	37.606838
bn_ASV_000017	bn_ASV_000089	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.527504	0.060506;0.398514	-0.466998;-0.128990	0.015984;0.506494	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	75	75	65	85	76.470588
bn_ASV_000017	bn_ASV_000129	1	ENV_Temp	0.000000	99.166667	0.226928	0.319862	0.092935	nan	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	75	87	66	96	68.750000
bn_ASV_000017	bn_ASV_000073	2	ENV_NO3;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.407116	0.191506;0.355125	-0.215610;-0.051991	0.130869;0.102897	3.000000;2.000000	1.000000;1.000000	0	1	1	1.000000;1.000000	0.000000	0.000000;0.000000	75	61	57	79	72.151899
bn_ASV_000017	bn_ASV_000156	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.254318	0.047132;0.165159	-0.207185;-0.089159	0.138861;0.307692	1.000000;1.000000	0.000000;0.000000	2	0	0	1.000000;1.000000	0.000000	0.000000;0.000000	75	58	22	111	19.819820
bn_ASV_000017	bn_ASV_000054	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	97.087379;100.000000	0.305321	0.036027;0.122803	-0.269294;-0.182518	0.137862;0.095904	1.000000;1.000000	0.000000;0.000000	2	0	0	1.000000;1.000000	0.000000	0.000000;0.000000	75	64	26	113	23.008850
bn_ASV_000017	bp_ASV_000001	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	99.166667;99.166667	0.421998	0.173130;0.297325	-0.248868;-0.124674	0.107892;0.050949	2.000000;2.000000	1.000000;1.000000	0	2	0	1.000000;1.000000	0.000000	0.000000;0.000000	75	101	58	118	49.152542
bn_ASV_000017	bn_ASV_000230	3	ENV_NO3;ENV_CHL_total;ENV_Temp	0.000000;0.000000;0.000000	100.000000;100.000000;100.000000	0.419259	0.322969;0.172519;0.359558	-0.096290;-0.246740;-0.059701	0.419580;0.107892;0.298701	2.000000;2.000000;2.000000	1.000000;1.000000;1.000000	0	3	0	1.000000;1.000000;1.000000	0.000000	0.000000;0.000000;0.000000	75	54	51	78	65.384615
bn_ASV_000017	bn_ASV_000072	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	99.166667;99.166667	0.543332	0.212154;0.501584	-0.331177;-0.041748	0.153846;0.290709	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	75	64	57	82	69.512195
bn_ASV_000017	bn_ASV_000097	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	98.058252;100.000000	0.257978	0.036949;0.160674	-0.221029;-0.097304	0.116883;0.295704	1.000000;1.000000	0.000000;0.000000	2	0	0	1.000000;1.000000	0.000000	0.000000;0.000000	75	55	23	107	21.495327
bn_ASV_000017	bp_ASV_000012	1	ENV_Temp	0.000000	99.166667	0.341321	0.630620	0.289299	nan	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	75	96	54	117	46.153846
bn_ASV_000017	bn_ASV_000475	1	ENV_Temp	0.000000	100.000000	0.513774	0.332865	-0.180910	0.444555	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	75	55	52	78	66.666667
bn_ASV_000017	bp_ASV_000036	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	99.166667;99.166667	0.416991	0.145245;0.283592	-0.271746;-0.133399	0.134865;0.215784	2.000000;3.000000	1.000000;1.000000	0	1	1	1.000000;1.000000	0.000000	0.000000;0.000000	75	92	62	105	59.047619
bn_ASV_000017	bn_ASV_000308	1	ENV_Temp	0.000000	98.305085	0.367477	0.239173	-0.128303	0.073926	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	75	50	46	79	58.227848
bn_ASV_000017	bn_ASV_000239	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	100.000000;98.305085	0.411891	0.036027;0.305588	-0.375864;-0.106303	0.103896;0.336663	2.000000;3.000000	1.000000;1.000000	0	1	1	1.000000;1.000000	0.000000	0.000000;0.000000	75	56	52	79	65.822785
bn_ASV_000017	bn_ASV_000398	1	ENV_Temp	0.000000	100.000000	0.418894	0.173895	-0.244999	0.033966	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	75	44	42	77	54.545455
bn_ASV_000017	bn_ASV_000069	1	ENV_Temp	0.000000	98.333333	0.244516	0.058265	-0.186251	0.081918	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	75	49	17	107	15.887850
bn_ASV_000017	en_ASV_00097	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	99.166667;99.166667	0.191349	0.145930;0.059851	-0.045419;-0.131499	0.297702;0.004995	1.000000;1.000000	0.000000;0.000000	2	0	0	1.000000;0.000000	0.000000	0.000000;0.000000	75	82	45	112	40.178571
bn_ASV_000017	bn_ASV_000079	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	99.166667;99.166667	0.339491	0.028792;0.283558	-0.310699;-0.055932	0.108891;0.373626	2.000000;2.000000	1.000000;1.000000	0	2	0	1.000000;1.000000	0.000000	0.000000;0.000000	75	68	31	112	27.678571
bn_ASV_000017	bn_ASV_000197	1	ENV_Temp	0.000000	99.166667	0.382048	0.347290	-0.034758	0.411588	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	75	45	42	78	53.846154
bn_ASV_000017	en_ASV_00112	1	ENV_Temp	0.000000	100.000000	0.259322	0.260588	0.001266	nan	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	75	79	63	91	69.230769
bn_ASV_000017	bp_ASV_000077	1	ENV_Temp	0.000000	100.000000	0.321285	0.213180	-0.108104	0.393606	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	75	73	32	116	27.586207
bn_ASV_000017	bn_ASV_000333	1	ENV_Temp	0.000000	100.000000	0.304981	0.501106	0.196125	nan	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	75	42	39	78	50.000000
bn_ASV_000017	en_ASV_00077	1	ENV_CHL_total	0.000000	98.333333	0.254473	0.000000	-0.254473	0.045954	1.000000	0.000000	1	0	0	0.000000	0.000000	0.000000	75	76	61	90	67.777778
bn_ASV_000017	bp_ASV_000059	2	ENV_NO3;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.478437	0.362687;0.503999	-0.115750;0.025562	0.157842;nan	3.000000;2.000000	1.000000;1.000000	0	1	1	1.000000;1.000000	0.000000	0.000000;0.000000	75	70	60	85	70.588235
bn_ASV_000017	bn_ASV_000302	1	ENV_Temp	0.000000	99.166667	0.374188	0.489109	0.114921	nan	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	75	41	40	76	52.631579
bn_ASV_000017	bp_ASV_000017	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	99.166667;99.166667	0.592145	0.115501;0.423128	-0.476643;-0.169016	0.171828;0.308691	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	75	69	60	84	71.428571
bn_ASV_000017	ep_ASV_00019	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.269834	0.059029;0.056097	-0.210805;-0.213737	0.523477;0.021978	2.000000;1.000000	1.000000;0.000000	1	1	0	1.000000;0.000000	0.000000	0.000000;0.000000	75	68	27	116	23.275862
bn_ASV_000017	bp_ASV_000112	1	ENV_Temp	0.000000	100.000000	0.360018	0.173960	-0.186059	0.320679	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	75	66	26	115	22.608696
bn_ASV_000017	bn_ASV_000217	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.279488	0.000000;0.004348	-0.279488;-0.275140	0.223776;0.230769	2.000000;1.000000	1.000000;0.000000	1	1	0	1.000000;1.000000	0.000000	0.000000;0.000000	75	44	9	110	8.181818
bn_ASV_000017	en_ASV_00092	3	ENV_NO3;ENV_CHL_total;ENV_Temp	0.000000;0.000000;0.000000	100.000000;100.000000;100.000000	0.362195	2.328773;0.156055;0.277156	1.966578;-0.206140;-0.085039	nan;0.152847;0.160839	2.000000;2.000000;1.000000	1.000000;1.000000;0.000000	1	2	0	1.000000;1.000000;1.000000	0.000000	0.000000;0.000000;0.000000	75	69	59	85	69.411765
bn_ASV_000017	bn_ASV_000362	1	ENV_Temp	0.000000	100.000000	0.200890	0.014336	-0.186554	0.364635	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	75	33	8	100	8.000000
