Source	Target	num_triplets	ENVs	MutualInformation	ConditionalMutualInformation	InteractionInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	DPI_num_MI_rank1	DPI_num_MI_rank2	DPI_num_MI_rank3	COMBI_II_DPI	portion_nan_Source_Target	portion_nan_Source_Target_ENV
ASV_155_16S_022_3	ASV_1165_16S_022_3	1	ENV_NH4	0.656767	0.268475	-0.388293	0.089910	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_314_16S_022_3	ASV_1165_16S_022_3	1	ENV_NH4	0.634629	0.815027	0.180399	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_604_16S_022_3	ASV_1211_16S_022_3	1	ENV_NH4	0.460389	0.786125	0.325737	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_315_16S_022_3	ASV_1221_16S_022_3	1	ENV_NH4	0.435770	0.024178	-0.411592	0.212787	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_879_16S_022_3	ASV_1225_16S_022_3	1	ENV_NH4	0.533567	0.151968	-0.381599	0.859141	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_1053_16S_022_3	ASV_1230_16S_022_3	1	ENV_NH4	0.602995	0.068944	-0.534051	0.347652	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_748_16S_022_3	ASV_1234_16S_022_3	1	ENV_NH4	0.750859	0.215048	-0.535812	0.626374	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_1019_16S_022_3	ASV_1238_16S_022_3	1	ENV_NH4	0.558186	0.108783	-0.449403	0.450549	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_515_16S_022_3	ASV_1252_16S_022_3	1	ENV_NH4	0.482339	0.061017	-0.421322	0.137862	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_1032_16S_022_3	ASV_1252_16S_022_3	1	ENV_NH4	0.472153	0.108783	-0.363370	0.262737	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
