Source	Target	association_score	original	MutualInformation	ENV_daylength_InterationInformation	ENV_daylength_II_p_value	ENV_daylength_DataProcessingInequality_MI_rank	ENV_daylength_COMBI_II_DPI	ENV_Temperature_InterationInformation	ENV_Temperature_II_p_value	ENV_Temperature_DataProcessingInequality_MI_rank	ENV_Temperature_COMBI_II_DPI	ENV_Salinity_InterationInformation	ENV_Salinity_II_p_value	ENV_Salinity_DataProcessingInequality_MI_rank	ENV_Salinity_COMBI_II_DPI	ENV_NH4_InterationInformation	ENV_NH4_II_p_value	ENV_NH4_DataProcessingInequality_MI_rank	ENV_NH4_COMBI_II_DPI	ENV_NO2_InterationInformation	ENV_NO2_II_p_value	ENV_NO2_DataProcessingInequality_MI_rank	ENV_NO2_COMBI_II_DPI	ENV_NO3_InterationInformation	ENV_NO3_II_p_value	ENV_NO3_DataProcessingInequality_MI_rank	ENV_NO3_COMBI_II_DPI	ENV_PO4_InterationInformation	ENV_PO4_II_p_value	ENV_PO4_DataProcessingInequality_MI_rank	ENV_PO4_COMBI_II_DPI	ENV_Si_InterationInformation	ENV_Si_II_p_value	ENV_Si_DataProcessingInequality_MI_rank	ENV_Si_COMBI_II_DPI	COMBI_allENV
ASV_595_16S_022_3	ASV_1468_16S_022_3	0.782169461250305	1	0.543412	-0.543412	1	3	1	-0.543412	1	3	1	-0.543412	1	3	1	-0.504605	0.300699	3	1	-0.464766	0.358641	3	1	-0.464766	0.514486	3	1	-0.504605	0.285714	3	1	-0.240783	0.749251	3	1	8
ASV_595_16S_022_3	ASV_1875_16S_022_3	0.601109981536865	1	0.527948	-0.527948	1	3	1	-0.527948	1	3	1	-0.527948	1	3	1	-0.567043	0.374625	3	1	-0.459004	0.454545	3	1	-0.449302	0.565435	3	1	-0.48914	0.095904	3	1	-0.325431	0.694306	3	1	8
ASV_595_16S_022_3	OTU_3864_18S_022_3	0.776835262775421	1	0.543412	-0.543412	1	3	1	-0.543412	1	3	1	-0.543412	1	3	1	-0.504605	0.463536	3	1	-0.504605	0.204795	3	1	-0.464766	0.535465	3	1	-0.519234	0.358641	3	1	-0.355524	0.889111	3	1	8
ASV_598_16S_022_3	ASV_1807_16S_022_3	0.983806154163916	1	0.81972	-0.746042	0.000999	3	1	1.60692	NA	3	1	-0.746042	0.000999	3	1	-0.026903	0.585415	3	1	-0.504362	0.166833	3	1	-0.557447	0.260739	3	1	0.53615	NA	3	1	-0.306403	0.111888	3	1	8
ASV_600_16S_022_3	ASV_626_16S_022_3	0.759975383747704	1	0.742716	-0.658111	0.000999	3	1	-0.658111	0.000999	3	1	-0.658111	0.000999	3	1	-0.407121	0.6004	3	1	-0.579196	0.323676	3	1	-0.582677	0.313686	3	1	-0.553224	0.084915	3	1	-0.339781	0.305694	3	1	8
ASV_600_16S_3_200	OTU_1081_18S_3_200	0.620805442333221	1	0.612093	-0.459838	0.000999	3	1	-0.370634	0.667333	3	1	-0.459838	0.000999	3	1	-0.533447	0.050949	3	1	-0.312679	0.130869	3	1	-0.456779	0.003996	3	1	-0.495432	0.382617	3	1	0.006381	NA	3	1	8
ASV_600_16S_3_200	OTU_1640_18S_3_200	0.547968924045563	1	0.430929	-0.310374	0.000999	3	1	-0.096204	0.778222	3	1	-0.310374	0.000999	3	1	-0.364791	0.33966	3	1	-0.261134	0.142857	3	1	-0.331848	0.021978	3	1	-0.419452	0.322677	3	1	-0.460691	0.055944	2	1	8
ASV_603_16S_022_3	ASV_1167_16S_022_3	0.779033150791157	1	0.520879	-0.478919	0.611389	3	1	-0.563524	0.554446	3	1	-0.48404	0.000999	3	1	-0.095365	0.250749	3	1	0.163389	NA	3	1	0.198077	NA	3	1	-0.268308	0.154845	3	1	-0.094076	0.251748	3	1	8
ASV_603_16S_022_3	OTU_327_18S_3_200	-0.553368747234344	1	0.334704	0.138315	NA	3	1	0.138315	NA	3	1	-0.352121	0.300699	3	1	-0.070116	0.274725	2	1	-0.071951	0.143856	2	1	0.630998	NA	2	1	0.113462	NA	2	1	-0.040829	0.307692	2	1	8
ASV_604_16S_022_3	ASV_1211_16S_022_3	0.795439164899419	1	0.460389	-0.436057	0.000999	3	1	-0.436057	0.000999	3	1	-0.213961	0.9001	3	1	0.325737	NA	3	1	1.02891	NA	3	1	1.235994	NA	3	1	0.36272	NA	3	1	-0.077878	0.641359	3	1	8
ASV_604_16S_022_3	ASV_1580_16S_022_3	0.606176614761353	1	0.496044	-0.496044	0.889111	3	1	-0.496044	0.889111	3	1	-0.136456	0.9001	3	1	-0.566019	0.087912	3	1	-0.580648	0.357642	3	1	-0.370375	0.444555	3	1	-0.566019	0.035964	3	1	-0.443697	0.280719	3	1	8
ASV_604_16S_022_3	ASV_229_16S_3_200	0.757572568552268	1	0.456289	-0.383295	0.000999	3	1	-0.472189	0.722278	3	1	-0.367932	0.7003	3	1	-0.010339	0.437562	3	1	0.45717	NA	3	1	0.836915	NA	3	1	0.107353	NA	3	1	-0.219882	0.251748	3	1	8
ASV_604_16S_022_3	OTU_808_18S_022_3	0.843398351110452	1	0.488758	-0.295902	0.834166	3	1	-0.404838	0.000999	3	1	-0.404838	0.000999	3	1	0.030716	NA	3	1	0.667394	NA	3	1	0.810724	NA	3	1	0.135901	NA	3	1	-0.129489	0.557443	3	1	8
ASV_608_16S_022_3	ASV_359_16S_3_200	0.733007350110889	1	0.572269	-0.609793	0.833167	3	1	-0.615861	0.666334	3	1	-0.615861	0.8002	3	1	-0.459109	0.175824	3	1	-0.545841	0.167832	3	1	-0.204966	0.393606	3	1	-0.231111	0.737263	3	1	0.026513	NA	3	1	8
ASV_611_16S_022_3	OTU_301_18S_022_3	0.560689270496368	1	0.403908	0.885436	NA	3	1	-0.3722	0.000999	3	1	0.885436	NA	3	1	-0.051176	0.162837	2	1	-0.016374	0.524476	3	1	-0.130186	0.138861	3	1	0.373497	NA	3	1	0.027611	NA	2	1	8
ASV_611_16S_022_3	OTU_688_18S_3_200	0.795590797068449	1	0.638776	-0.668912	0.722278	3	1	-0.236755	0.612388	3	1	1.403989	NA	3	1	-0.572097	0.000999	3	1	-0.408033	0.190809	3	1	-0.595387	0.000999	3	1	0.108493	NA	3	1	-0.302113	0.083916	3	1	8
ASV_613_16S_022_3	OTU_1354_18S_3_200	0.700959324836731	1	0.626436	-0.584476	0.000999	3	1	2.992321	NA	3	1	-0.686709	1	3	1	-0.522234	0.275724	3	1	-0.517653	0.084915	3	1	-0.587628	0.128871	3	1	-0.527355	0.106893	3	1	-0.347916	0.223776	3	1	8
ASV_613_16S_022_3	OTU_2611_18S_022_3	0.860851474891832	1	0.788383	-0.716286	0.000999	3	1	-0.703778	0.779221	3	1	2.438704	NA	3	1	-0.654044	0.038961	3	1	-0.615846	0.238761	3	1	-0.689302	0.054945	3	1	-0.538618	0.370629	3	1	-0.58197	0.223776	3	1	8
ASV_613_16S_022_3	OTU_439_18S_022_3	0.607720695115506	1	0.534959	-0.405926	0.000999	3	1	2.21327	NA	3	1	2.21327	NA	3	1	-0.466015	0.024975	3	1	-0.348075	0.072927	3	1	-0.425847	0.000999	3	1	-0.523482	0.238761	3	1	0.062396	NA	3	1	8
ASV_613_16S_022_3	OTU_614_18S_022_3	0.669400632381439	1	0.533002	-0.365162	0.611389	3	1	2.39921	NA	3	1	2.39921	NA	3	1	-0.446429	0.23976	3	1	-0.41345	0.060939	3	1	-0.380003	0.042957	3	1	-0.511823	0.453546	3	1	-0.031179	0.278721	3	1	8
ASV_614_16S_022_3	OTU_1656_18S_3_200	-0.752085364961701	1	0.402725	-0.385975	0.223776	3	1	-0.385975	0.222777	3	1	-0.385975	0.100899	3	1	0.093256	NA	3	1	0.807952	NA	3	1	0.580854	NA	3	1	0.210948	NA	3	1	-0.079264	0.363636	3	1	8
ASV_614_16S_022_3	OTU_560_18S_022_3	0.56275886297226	1	0.315223	0.892377	NA	3	1	-0.239157	0.222777	3	1	0.892377	NA	3	1	-0.13819	0.213786	2	1	0.061981	NA	3	1	-0.092248	0.146853	2	1	-0.121199	0.631369	2	1	0.044587	NA	2	1	8
ASV_618_16S_022_3	ASV_838_16S_022_3	0.798643463519431	1	0.460004	-0.323516	0.332667	3	1	-0.323516	0.446553	3	1	-0.395385	0.000999	3	1	-0.146619	0.150849	3	1	-0.34092	0.036963	3	1	-0.094764	0.143856	3	1	-0.224395	0.394605	3	1	-0.163324	0.110889	3	1	8
ASV_626_16S_022_3	ASV_849_16S_022_3	0.747067159950179	1	0.695209	-0.695209	0.833167	3	1	-0.562838	0.835165	3	1	-0.562838	0.9001	3	1	-0.648474	0.414585	3	1	-0.569213	0.238761	3	1	-0.556289	0.20979	3	1	-0.755482	0.011988	3	1	-0.750901	0.027972	3	1	8
ASV_626_16S_022_3	OTU_2669_18S_022_3	-0.59154	1	0.59039	-0.488156	0.000999	3	1	-0.488156	0.000999	3	1	-0.488156	0.000999	3	1	-0.154142	0.849151	3	1	-0.442378	0.799201	3	1	-0.383809	0.622378	3	1	-0.495399	0.346653	3	1	-0.370572	0.527473	3	1	8
ASV_626_16S_3_200	OTU_961_18S_3_200	-0.613440797480363	1	0.462869	-0.462869	0.557443	3	1	-0.462869	0.666334	3	1	-0.462869	0.6004	3	1	-0.303514	0.539461	3	1	-0.423792	0.678322	3	1	-0.117572	0.755245	3	1	-0.197789	0.561439	3	1	0.227028	NA	2	1	8
ASV_628_16S_3_200	OTU_1040_18S_3_200	-0.820846765856749	1	0.41917	0.079103	NA	3	1	-0.366283	0.000999	3	1	-0.237241	0.7003	3	1	0.00403	NA	3	1	0.106407	NA	3	1	-0.207672	0.271728	2	1	-0.151284	0.096903	3	1	0.123042	NA	3	1	8
ASV_631_16S_022_3	OTU_1464_18S_022_3	0.642725050449371	1	0.751471	-0.751471	0.666334	3	1	-0.751471	0.834166	3	1	-0.751471	0.7003	3	1	-0.18724	0.551449	3	1	-0.529463	0.56044	3	1	-0.533617	0.63037	3	1	0.213652	NA	3	1	-0.093274	0.527473	3	1	8
ASV_631_16S_022_3	OTU_442_18S_022_3	0.80511372612094	1	0.657903	-0.525532	0.556444	3	1	-0.657903	0.61039	3	1	-0.657903	0.6004	3	1	-0.552669	0.161838	3	1	-0.359163	0.656344	3	1	-0.563943	0.355644	3	1	-0.318267	0.834166	3	1	-0.18586	0.639361	3	1	8
ASV_635_16S_022_3	OTU_3122_18S_3_200	0.855493303066676	1	0.616591	-0.616591	1	3	1	-0.616591	1	3	1	-0.616591	1	3	1	-0.616591	0.186813	3	1	-0.616591	0.477522	3	1	-0.616591	0.375624	3	1	-0.616591	0.190809	3	1	-0.616591	0.138861	3	1	8
ASV_645_16S_022_3	OTU_4735_18S_022_3	0.832772433757782	1	0.593841	-0.593841	1	3	1	-0.593841	1	3	1	-0.593841	1	3	1	-0.575468	0.274725	3	1	-0.515195	0.334665	3	1	-0.515195	0.511489	3	1	-0.569663	0.335664	3	1	-0.472185	0.695305	3	1	8
ASV_645_16S_022_3	OTU_82_18S_022_3	-0.604179270099331	1	0.150509	-0.143807	0.167832	3	1	-0.143807	0.167832	3	1	-0.143807	0.100899	3	1	0.207295	NA	2	1	0.289779	NA	2	1	0.199368	NA	2	1	0.199368	NA	1	1	0.606885	NA	1	1	8
ASV_649_16S_022_3	OTU_264_18S_022_3	-0.572026340025027	1	0.260041	1.085846	NA	3	1	-0.262099	0.167832	3	1	1.068689	NA	3	1	0.217077	NA	3	1	0.499116	NA	3	1	0.382093	NA	3	1	-0.054204	0.380619	2	1	-0.130822	0.056943	1	1	8
ASV_661_16S_022_3	ASV_1398_16S_022_3	0.785620186739879	1	0.840904	-0.804065	0.667333	3	1	-0.816573	0.000999	3	1	-0.816573	0.000999	3	1	-0.088465	0.711289	3	1	0.317075	NA	3	1	0.110129	NA	3	1	-0.495656	0.310689	3	1	-0.49454	0.444555	3	1	8
ASV_661_16S_022_3	OTU_336_18S_022_3	-0.549544500677808	1	0.5513	-0.477622	0.000999	3	1	-0.477622	0.000999	3	1	-0.477622	0.000999	3	1	-0.013909	0.675325	3	1	0.034303	NA	3	1	0.09659	NA	3	1	-0.248157	0.538462	3	1	-0.202283	0.584416	3	1	8
ASV_668_16S_022_3	OTU_664_18S_3_200	0.853488637635786	1	0.660083	-0.394099	0.778222	3	1	1.957212	NA	3	1	-0.58709	0.000999	3	1	0.220879	NA	3	1	0.617415	NA	3	1	0.262984	NA	3	1	0.911316	NA	3	1	0.100685	NA	3	1	8
ASV_669_16S_022_3	OTU_189_18S_3_200	-0.733578693150061	1	0.613017	-0.613017	1	3	1	-0.69092	0.613387	3	1	-0.69092	0.6004	3	1	-0.594645	0.100899	3	1	-0.611733	0.215784	3	1	-0.602031	0.291708	3	1	-0.614588	0.345654	3	1	-0.307378	0.694306	3	1	8
ASV_681_16S_022_3	ASV_748_16S_022_3	0.757218518264951	1	0.622336	-0.622336	1	3	1	-0.622336	1	3	1	-0.622336	1	3	1	0.106371	NA	3	1	-0.59323	0.11988	3	1	-0.375377	0.67033	3	1	0.316199	NA	3	1	-0.289358	0.526474	3	1	8
ASV_681_16S_022_3	OTU_4318_18S_022_3	0.738117285858385	1	0.533567	-0.533567	1	3	1	-0.533567	1	3	1	-0.533567	1	3	1	0.543039	NA	3	1	-0.424784	0.538462	3	1	-0.394647	0.482517	3	1	0.512997	NA	3	1	-0.148233	0.721279	3	1	8
ASV_682_16S_022_3	ASV_995_16S_022_3	0.808301448066254	1	0.61846	-0.44925	0.000999	3	1	-0.44925	0.000999	3	1	2.994527	NA	3	1	-0.522928	0.188811	3	1	-0.490952	0.000999	3	1	-0.432518	0.128871	3	1	-0.588323	0.11988	3	1	-0.433742	0.168831	3	1	8
ASV_682_16S_022_3	OTU_10_18S_3_200	-0.656446099281311	1	0.392539	-0.065403	0.167832	3	1	-0.065403	0.167832	3	1	1.427746	NA	3	1	-0.125888	0.515485	2	1	-0.238801	0.286713	3	1	-0.229347	0.131868	3	1	-0.241855	0.298701	3	1	0.06695	NA	3	1	8
ASV_698_16S_022_3	ASV_1123_16S_022_3	0.886460884602551	1	0.616591	-0.616591	0.944056	3	1	-0.739774	0.777223	3	1	-0.616591	0.9001	3	1	-0.598218	0.338661	3	1	-0.507808	0.417582	3	1	-0.537945	0.390609	3	1	-0.577783	0.358641	3	1	0.378028	NA	3	1	8
ASV_698_16S_022_3	OTU_1387_18S_022_3	0.606261730194092	1	0.473294	-0.473294	0.944056	3	1	-0.473294	0.945055	3	1	-0.473294	0.9001	3	1	-0.454921	0.725275	3	1	-0.364511	0.30969	3	1	-0.454921	0.442557	3	1	-0.444188	0.858142	3	1	-0.399251	0.721279	3	1	8
ASV_698_16S_022_3	OTU_555_18S_022_3	0.54147	1	0.593841	-0.593841	0.944056	3	1	-0.593841	0.945055	3	1	-0.593841	0.9001	3	1	-0.479937	0.687313	3	1	-0.485058	0.251748	3	1	-0.545332	0.261738	3	1	-0.632936	0.905095	3	1	-0.47996	0.665335	3	1	8
ASV_70_16S_022_3	ASV_213_16S_022_3	0.786708348580244	1	0.58738	-0.440082	0.000999	3	1	-0.368963	0.556444	3	1	-0.368963	0.6004	3	1	-0.040933	0.524476	3	1	-0.492442	0.060939	3	1	-0.065533	0.452547	3	1	-0.134837	0.658342	3	1	-0.344645	0.334665	3	1	8
ASV_712_16S_022_3	ASV_719_16S_022_3	-0.846705506504987	1	0.707928	0.118554	NA	3	1	0.118554	NA	3	1	0.118554	NA	3	1	-0.393308	0.224775	3	1	0.123867	NA	3	1	-0.051917	0.27972	3	1	-0.169842	0.5005	3	1	-0.26795	0.252747	3	1	8
ASV_721_16S_3_200	ASV_1735_16S_3_200	0.580131113529205	1	0.728208	-0.665813	0.000999	3	1	-0.665813	0.000999	3	1	-0.665813	0.000999	3	1	-0.524637	0.574426	3	1	-0.664454	0.036963	3	1	-0.710579	0.030969	3	1	-0.699102	0.381618	3	1	0.298914	NA	3	1	8
ASV_724_16S_022_3	ASV_1506_16S_022_3	0.883120344705819	1	0.543412	3.344148	NA	3	1	-0.471315	0.000999	3	1	-0.471315	0.000999	3	1	0.344397	NA	3	1	1.558704	NA	3	1	1.027302	NA	3	1	0.279697	NA	3	1	0.042129	NA	3	1	8
ASV_724_16S_022_3	ASV_1630_16S_022_3	0.757541710719556	1	0.527948	-0.214545	0.833167	3	1	-0.444028	0.000999	3	1	-0.444028	0.000999	3	1	-0.288376	0.38961	3	1	-0.16361	0.585415	3	1	-0.195699	0.350649	3	1	-0.438569	0.358641	3	1	-0.157945	0.470529	3	1	8
ASV_724_16S_022_3	ASV_1896_16S_022_3	0.765815935027045	1	0.663959	3.39281	NA	3	1	-0.447669	0.000999	3	1	-0.447669	0.000999	3	1	0.319381	NA	3	1	1.51954	NA	3	1	1.027302	NA	3	1	0.219423	NA	3	1	-0.068716	0.471528	3	1	8
ASV_726_16S_022_3	OTU_3517_18S_022_3	0.63481217622757	1	0.663959	-0.663959	1	3	1	-0.663959	1	3	1	-0.663959	1	3	1	-0.625152	0.251748	3	1	-0.655289	0.238761	3	1	-0.655289	0.121878	3	1	-0.625152	0.202797	3	1	-0.68702	0.277722	3	1	8
ASV_727_16S_022_3	ASV_1118_16S_022_3	0.813763214688671	1	0.637027	-0.637027	0.89011	3	1	-0.637027	0.888112	3	1	-0.637027	0.9001	3	1	-0.283803	0.1998	3	1	-0.476507	0.095904	3	1	-0.478212	0.148851	3	1	-0.341811	0.250749	3	1	0.116143	NA	3	1	8
ASV_727_16S_022_3	OTU_1366_18S_022_3	0.62599778175354	1	0.74154	-0.583257	0.61039	3	1	-0.681266	0.000999	3	1	-0.681266	0.000999	3	1	-0.310413	0.387612	3	1	-0.521172	0.000999	3	1	-0.499701	0.066933	3	1	-0.175092	0.42957	3	1	-0.106651	0.223776	3	1	8
ASV_727_16S_022_3	OTU_1931_18S_022_3	-0.749397087475668	1	0.329996	-0.329996	1	3	1	-0.329996	1	3	1	-0.329996	1	3	1	-0.323641	0.000999	2	1	-0.323641	0.070929	2	1	-0.243963	0.418581	2	1	-0.34073	0.511489	3	1	-0.261228	0.195804	3	1	8
ASV_731_16S_022_3	OTU_104_18S_022_3	0.693424993883798	1	0.401984	-0.368263	0.445554	3	1	0.048015	NA	3	1	-0.414213	0.100899	3	1	-0.137599	0.326673	2	1	-0.10772	0.095904	3	1	-0.136028	0.412587	3	1	-0.275708	0.202797	3	1	-0.43212	0.250749	1	1	8
ASV_731_16S_022_3	OTU_2648_18S_022_3	-0.782924279313929	1	0.37383	-0.37383	0.222777	3	1	-0.289226	0.278721	3	1	-0.37383	0.400599	3	1	-0.200396	0.487512	1	1	-0.310077	0.262737	3	1	-0.26067	0.316683	3	1	0.238608	NA	3	1	-0.37383	0.194805	2	1	8
ASV_731_16S_022_3	OTU_3367_18S_022_3	-0.738506035336575	1	0.434104	-0.434104	0.222777	3	1	-0.217129	0.223776	3	1	1.251419	NA	3	1	-0.26067	0.502498	3	1	-0.306597	0.227772	3	1	-0.26067	0.301698	3	1	0.053516	NA	3	1	-0.434104	0.111888	3	1	8
ASV_733_16S_022_3	ASV_1522_16S_022_3	-0.757125494325336	1	0.426741	-0.372273	0.000999	3	1	-0.372273	0.000999	3	1	-0.372273	0.000999	3	1	-0.254878	0.861139	3	1	0.703907	NA	2	1	0.681188	NA	2	1	-0.322048	0.775225	3	1	-0.19669	0.724276	2	1	8
ASV_733_16S_022_3	ASV_742_16S_022_3	0.926028582493933	1	0.648495	-0.648495	1	3	1	-0.648495	1	3	1	-0.648495	1	3	1	-0.609688	0.688312	3	1	-0.635244	0.632368	3	1	-0.569849	0.609391	3	1	-0.679663	0.523477	3	1	-0.476115	0.472527	3	1	8
ASV_745_16S_022_3	OTU_5323_18S_022_3	-0.944635595501988	1	0.485058	-0.485058	0.944056	3	1	-0.532824	0.833167	3	1	-0.532824	0.9001	3	1	-0.29222	0.836164	3	1	-0.465654	0.083916	3	1	-0.287639	0.833167	3	1	-0.143166	0.727273	3	1	-0.27601	0.166833	3	1	8
ASV_748_16S_022_3	ASV_1001_16S_022_3	0.893990942685456	1	0.697607	-0.613002	0.000999	3	1	-0.613002	0.000999	3	1	-0.613002	0.000999	3	1	0.086793	NA	3	1	-0.604747	0.155844	3	1	-0.52855	0.252747	3	1	0.213598	NA	3	1	0.262304	NA	3	1	8
ASV_748_16S_022_3	ASV_1130_16S_022_3	0.825456479606105	1	0.674214	-0.674214	1	3	1	-0.674214	1	3	1	-0.674214	1	3	1	-0.174837	0.264735	3	1	-0.607584	0.263736	3	1	-0.49777	0.154845	3	1	0.012781	NA	3	1	-0.260855	0.305694	3	1	8
ASV_748_16S_022_3	ASV_1234_16S_022_3	0.777509229120296	1	0.750859	-0.666255	0.778222	3	1	-0.678762	0.000999	3	1	-0.678762	0.000999	3	1	-0.535812	0.626374	3	1	-0.602847	0.526474	3	1	-0.575312	0.395604	3	1	-0.699544	0.214785	3	1	-0.436753	0.361638	3	1	8
ASV_753_16S_022_3	ASV_895_16S_3_200	0.76326892543365	1	0.784932	-0.597747	0.000999	3	1	-0.597747	0.000999	3	1	-0.597747	0.000999	3	1	-0.108081	0.638362	3	1	0.444238	NA	3	1	0.494299	NA	3	1	-0.440919	0.060939	3	1	0.261746	NA	3	1	8
ASV_759_16S_022_3	ASV_886_16S_022_3	0.57037878036499	1	0.645751	-0.536815	0.000999	3	1	-0.536815	0.000999	3	1	-0.536815	0.000999	3	1	-0.503485	0.1998	3	1	-0.40946	0.238761	3	1	-0.510381	0.125874	3	1	-0.566073	0.047952	3	1	-0.319812	0.64036	3	1	8
ASV_759_16S_022_3	OTU_3443_18S_3_200	0.742716758759373	1	0.41603	-0.409327	0.000999	3	1	-0.409327	0.000999	3	1	-0.409327	0.000999	3	1	-0.221417	0.2997	3	1	0.083947	NA	3	1	0.101958	NA	3	1	-0.048582	0.476523	3	1	-0.297364	0.168831	3	1	8
ASV_760_16S_3_200	OTU_3984_18S_3_200	0.808445648349301	1	0.496044	-0.496044	1	3	1	-0.496044	1	3	1	-0.496044	1	3	1	-0.445268	0.812188	3	1	-0.3196	0.751249	3	1	-0.379874	0.683317	3	1	0.390135	NA	3	1	-0.270227	0.693307	3	1	8
ASV_766_16S_022_3	ASV_941_16S_022_3	0.751638144517528	1	0.543412	-0.543412	1	3	1	-0.543412	1	3	1	-0.543412	1	3	1	-0.434629	0.125874	3	1	-0.374355	0.524476	3	1	-0.504605	0.214785	3	1	-0.543412	0.071928	3	1	-0.573549	0.027972	3	1	8
ASV_77_16S_022_3	ASV_107_16S_022_3	0.816791389124318	1	0.556317	-0.295324	0.38961	3	1	-0.295324	0.278721	3	1	-0.295324	0.200799	3	1	-0.253125	0.364635	3	1	0.167634	NA	3	1	-0.015784	0.697303	3	1	0.294901	NA	3	1	-0.212033	0.556444	3	1	8
ASV_77_16S_022_3	ASV_653_16S_022_3	0.741600070007248	1	0.33448	0.223649	NA	3	1	-0.338597	0.61039	3	1	-0.338597	0.6004	3	1	-0.174585	0.501499	1	1	0.000251	NA	2	1	0.10437	NA	3	1	0.456464	NA	3	1	-0.257253	0.473526	3	1	8
ASV_770_16S_022_3	ASV_1519_16S_3_200	0.801265528379764	1	0.330687	-0.330687	0.723277	3	1	-0.330687	0.723277	3	1	-0.228453	0.8002	3	1	-0.330687	0.702298	2	1	-0.268034	0.751249	3	1	-0.249978	0.056943	3	1	-0.348316	0.202797	3	1	-0.330687	0.055944	2	1	8
ASV_770_16S_022_3	ASV_1580_16S_022_3	0.784495382186339	1	0.365652	-0.365652	0.778222	3	1	-0.365652	0.834166	3	1	-0.263418	0.9001	3	1	-0.443554	0.226773	2	1	-0.40201	0.571429	3	1	-0.387861	0.108891	3	1	-0.365652	0.237762	3	1	-0.365652	0.167832	3	1	8
ASV_770_16S_022_3	OTU_404_18S_022_3	-0.597049117088318	1	0.44056	-0.223585	0.334665	3	1	-0.44056	0.277722	3	1	-0.175819	0.200799	3	1	-0.028837	0.388611	3	1	0.935433	NA	3	1	0.680646	NA	3	1	-0.200497	0.035964	3	1	0.103533	NA	3	1	8
ASV_772_16S_022_3	ASV_1273_16S_022_3	-0.660895586013794	1	0.527948	-0.335989	0.442557	3	1	-0.215229	0.778222	3	1	-0.546262	0.8002	3	1	0.200555	NA	3	1	-0.418292	0.131868	3	1	-0.355054	0.090909	2	1	-0.446005	0.012987	3	1	-0.339857	0.028971	2	1	8
ASV_772_16S_022_3	OTU_3599_18S_022_3	-0.801856109224781	1	0.509765	-0.509765	0.609391	3	1	-0.070693	0.778222	3	1	-0.509765	0.7003	3	1	-0.351645	0.327672	3	1	-0.128888	0.370629	3	1	-0.244145	0.04995	2	1	-0.091686	0.666334	3	1	-0.063288	0.722278	2	1	8
ASV_773_16S_022_3	ASV_1134_16S_022_3	0.745556888195622	1	0.465707	-0.392029	0.000999	3	1	-0.392029	0.000999	3	1	-0.392029	0.000999	3	1	-0.439408	0.261738	3	1	-0.316347	0.250749	3	1	-0.326787	0.27972	3	1	-0.362045	0.358641	3	1	-0.361324	0.168831	3	1	8
ASV_777_16S_022_3	ASV_772_16S_3_200	-0.771893690102052	1	0.373094	-0.373094	1	3	1	-0.373094	1	3	1	-0.373094	1	3	1	-0.410618	0.125874	1	1	-0.229797	0.737263	2	1	-0.247426	0.387612	2	1	-0.367973	0.024975	3	1	-0.402885	0.055944	2	1	8
ASV_777_16S_022_3	OTU_1192_18S_3_200	0.783726586758701	1	0.501322	-0.501322	0.78022	3	1	-0.501322	0.777223	3	1	-0.501322	0.7003	3	1	-0.483693	0.312687	3	1	-0.485334	0.297702	3	1	-0.585927	0.333666	3	1	-0.410911	0.095904	3	1	-0.416717	0.084915	3	1	8
ASV_787_16S_022_3	OTU_2245_18S_022_3	0.765992586165272	1	0.503532	-0.503532	1	3	1	-0.503532	1	3	1	-0.503532	1	3	1	-0.369193	0.360639	3	1	-0.464725	0.060939	3	1	-0.464725	0.227772	2	1	-0.464725	0.261738	3	1	-0.255371	0.140859	3	1	8
ASV_788_16S_022_3	ASV_1486_16S_022_3	0.605189085006714	1	0.523376	-0.427845	0.000999	3	1	2.526648	NA	3	1	-0.41444	0.8002	3	1	-0.110369	0.725275	3	1	0.970359	NA	3	1	0.627381	NA	3	1	0.32987	NA	3	1	0.071867	NA	3	1	8
ASV_788_16S_022_3	OTU_412_18S_3_200	-0.583535075187683	1	0.451935	-0.451935	0.445554	3	1	0.359917	NA	3	1	0.359917	NA	3	1	-0.169718	0.476523	3	1	0.304628	NA	3	1	0.215358	NA	3	1	-0.001454	0.547453	3	1	-0.175149	0.333666	3	1	8
ASV_791_16S_022_3	ASV_1506_16S_022_3	0.54491400718689	1	0.438329	3.446595	NA	3	1	-0.353724	0.777223	3	1	-0.366232	0.000999	3	1	0.190756	NA	3	1	1.422285	NA	3	1	0.935605	NA	3	1	0.2524	NA	3	1	0.025634	NA	2	1	8
ASV_791_16S_022_3	OTU_2138_18S_022_3	0.866509498566114	1	0.555176	3.243964	NA	3	1	3.243964	NA	3	1	-0.305596	0.000999	3	1	-0.026743	0.250749	3	1	1.031996	NA	3	1	0.639613	NA	3	1	0.053763	NA	3	1	-0.324094	0.278721	3	1	8
ASV_794_16S_3_200	OTU_36_18S_3_200	0.819556772708893	1	0.523672	-0.152522	0.4995	3	1	-0.40544	0.278721	3	1	-0.431798	0.000999	3	1	-0.537955	0.098901	3	1	-0.161386	0.262737	3	1	0.22138	NA	3	1	-0.057877	0.370629	3	1	0.616205	NA	3	1	8
ASV_8_16S_022_3	ASV_1000_16S_022_3	0.8027812666339	1	0.510817	-0.510817	1	3	1	-0.510817	1	3	1	-0.510817	1	3	1	-0.501116	0.438561	3	1	-0.501116	0.251748	3	1	-0.501116	0.214785	3	1	-0.501116	0.202797	3	1	-0.504115	0.112887	3	1	8
