Source	Target	Weight	MutualInformation	num_Triplets	percentage_co_occurrence	EA.20130423	EA.20130604	EA.20130625	EA.20131127	EA.20131230	EA.20140415	EA.20140514	EA.20140930	EA.20141029	EA.20150227	EA.20150328	EA.20150516	EA.20150627	EA.20150801	EA.20150829	EA.20151006	EA.20151208	EA.20160225	EA.20160322	EA.20160502	EA.20160611	EA.20160822
OTU_1191_18S_022_3	OTU_2688_18S_022_3	0.576467454433441	0.414598	0	71.428571	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_1196_18S_022_3	OTU_1196_18S_3_200	0.924617323945658	0.676865	0	100	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_1196_18S_022_3	OTU_3669_18S_3_200	0.69217236460799	0.616591	0	80	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_1196_18S_022_3	OTU_865_18S_3_200	0.815456013748003	0.593841	0	100	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_1196_18S_3_200	OTU_1832_18S_3_200	0.643247663974762	0.593841	0	66.666667	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_12_18S_3_200	OTU_1309_18S_3_200	0.93262464926215	0.765857	0	90	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	1	1	0	0	0
OTU_1201_18S_022_3	OTU_2681_18S_3_200	0.773929181805915	0.608745	0	72.727273	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1
OTU_1211_18S_022_3	OTU_2485_18S_3_200	0.563113261161494	0.61067	0	77.777778	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_1211_18S_022_3	OTU_5038_18S_022_3	0.635974705219269	0.483138	0	62.5	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_1215_18S_022_3	OTU_1020_18S_3_200	0.585327208042145	0.556317	0	80	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
OTU_1215_18S_022_3	OTU_1215_18S_3_200	0.688359200954437	0.330687	0	50	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
OTU_1215_18S_022_3	OTU_2091_18S_3_200	0.618605434894562	0.448675	0	60	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
OTU_1215_18S_022_3	OTU_2184_18S_3_200	0.60799	0.365652	0	60	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_1215_18S_022_3	OTU_2692_18S_3_200	0.620512187480927	0.496044	0	66.666667	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
OTU_1215_18S_3_200	OTU_1479_18S_3_200	0.533733607095963	0.497912	0	71.428571	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0
OTU_1217_18S_022_3	OTU_1937_18S_3_200	0.558859729504316	0.68261	0	77.777778	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_1217_18S_022_3	OTU_586_18S_3_200	0.846172764521489	0.697607	0	81.818182	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
OTU_1218_18S_022_3	OTU_1563_18S_022_3	0.59171724319458	0.36752	0	66.666667	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1218_18S_022_3	OTU_1742_18S_022_3	0.934132985031118	0.686019	0	100	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1220_18S_022_3	OTU_124_18S_3_200	0.73561697080536	0.595798	0	80	1	1	1	1	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1
OTU_1221_18S_022_3	OTU_2385_18S_3_200	0.663049399852753	0.533567	0	80	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1221_18S_022_3	OTU_6386_18S_022_3	0.542919993400574	0.475853	0	66.666667	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1221_18S_022_3	OTU_954_18S_3_200	0.884932279586792	0.61846	0	100	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1223_18S_022_3	OTU_1268_18S_3_200	0.561756730079651	0.652974	0	55.555556	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_1228_18S_022_3	OTU_1511_18S_022_3	0.752299248269189	0.865096	0	88.888889	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_1228_18S_022_3	OTU_1691_18S_3_200	0.733984937057263	0.542421	0	77.777778	1	0	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_1228_18S_022_3	OTU_382_18S_3_200	0.63826847076416	0.625444	0	77.777778	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_1228_18S_022_3	OTU_5590_18S_022_3	0.571921864952417	0.663269	0	75	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_123_18S_3_200	OTU_220_18S_3_200	0.880123507789281	0.447534	0	66.666667	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1
OTU_1230_18S_022_3	ASV_359_16S_3_200	-0.624802605666151	0.363732	0	13.636364	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1230_18S_022_3	ASV_544_16S_3_200	-0.84169822715517	0.283444	0	9.090909	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1230_18S_022_3	OTU_1584_18S_022_3	0.540921290031517	0.496044	0	80	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1230_18S_022_3	OTU_3287_18S_3_200	0.889713644981384	0.533567	0	100	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1234_18S_022_3	ASV_808_16S_3_200	0.551917065828906	0.438329	0	66.666667	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
OTU_1234_18S_022_3	OTU_48_18S_3_200	0.961511974702871	0.724233	0	100	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
OTU_1234_18S_3_200	OTU_2348_18S_3_200	0.584374964237213	0.41302	0	80	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_1239_18S_3_200	OTU_1488_18S_3_200	0.81940866251951	0.437343	0	77.777778	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
OTU_124_18S_3_200	OTU_1243_18S_3_200	0.560285349080327	0.666133	0	78.571429	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1
OTU_124_18S_3_200	OTU_412_18S_3_200	0.580565293214358	0.754565	0	85.714286	1	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0
OTU_1241_18S_022_3	OTU_1465_18S_3_200	-0.738174562230938	0.45603	0	10	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1248_18S_022_3	OTU_1314_18S_3_200	0.5896	0.661526	0	80	1	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0
OTU_1248_18S_022_3	OTU_1824_18S_022_3	0.605914890766144	0.678484	0	81.818182	1	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0
OTU_1250_18S_022_3	OTU_1105_18S_3_200	0.62838	0.555176	0	83.333333	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1250_18S_022_3	OTU_1785_18S_3_200	0.741691378546946	0.678733	0	100	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1250_18S_022_3	OTU_1805_18S_022_3	0.57207766236015	0.533567	0	80	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1250_18S_022_3	OTU_2405_18S_022_3	0.631835103034973	0.64121	0	100	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1250_18S_022_3	OTU_738_18S_3_200	0.812238985261485	0.701483	0	100	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1250_18S_3_200	OTU_4866_18S_3_200	0.961656161286526	0.533567	0	100	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_1250_18S_3_200	OTU_6610_18S_3_200	0.604093194007874	0.556317	0	57.142857	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_1251_18S_022_3	OTU_4325_18S_022_3	0.707994949569988	0.593841	0	100	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
OTU_1251_18S_022_3	OTU_756_18S_3_200	0.980329632759094	0.593841	0	100	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
OTU_1259_18S_022_3	ASV_881_16S_3_200	-0.551054358482361	0.446886	0	4.761905	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_1259_18S_022_3	OTU_1910_18S_022_3	0.807117805424977	0.648495	0	75	0	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_1260_18S_022_3	OTU_490_18S_3_200	0.746832429291757	0.702961	0	84.615385	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0
OTU_1269_18S_022_3	OTU_5177_18S_022_3	0.9761578440042	0.593841	0	100	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OTU_127_18S_022_3	OTU_1005_18S_022_3	-0.789683971864109	0.21947	0	18.181818	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_127_18S_022_3	OTU_28_18S_3_200	0.634760737419128	0.567604	0	90	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1
OTU_1273_18S_3_200	OTU_1565_18S_3_200	0.680201450924352	0.510817	0	66.666667	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
OTU_1281_18S_022_3	OTU_1278_18S_3_200	0.699876964092255	0.473294	0	66.666667	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
OTU_1281_18S_022_3	OTU_2124_18S_3_200	0.558304786682129	0.43577	0	80	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
OTU_1281_18S_022_3	OTU_2595_18S_3_200	0.756967737119909	0.388401	0	60	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
OTU_1281_18S_022_3	OTU_4160_18S_3_200	0.748952716813207	0.448675	0	60	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
OTU_1285_18S_3_200	OTU_1326_18S_3_200	0.917472989525313	0.825128	0	100	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0
OTU_1285_18S_3_200	OTU_2558_18S_3_200	0.540346849944939	0.574231	0	80	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
OTU_129_18S_3_200	OTU_324_18S_3_200	0.795294000328275	0.630358	0	78.571429	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0
OTU_129_18S_3_200	OTU_586_18S_3_200	0.632311046123505	0.647004	0	83.333333	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0
OTU_129_18S_3_200	OTU_939_18S_3_200	0.75727326110444	0.49308	0	75	1	1	1	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0
OTU_1292_18S_022_3	OTU_3171_18S_3_200	0.54418	0.555176	0	71.428571	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_1292_18S_022_3	OTU_895_18S_3_200	0.618205171039903	0.640815	0	87.5	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_1295_18S_022_3	OTU_2558_18S_3_200	0.787183551761497	0.526386	0	77.777778	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
OTU_1295_18S_022_3	OTU_2681_18S_3_200	0.652693629264832	0.562161	0	77.777778	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1
OTU_1295_18S_022_3	OTU_3569_18S_022_3	0.665669798851013	0.602995	0	75	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_1297_18S_022_3	OTU_1621_18S_3_200	0.595505176279799	0.806566	0	85.714286	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
OTU_1297_18S_022_3	OTU_3081_18S_022_3	0.579658329486847	0.686019	0	85.714286	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1297_18S_022_3	OTU_704_18S_3_200	0.855776839276681	0.848657	0	100	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
OTU_1297_18S_3_200	OTU_3854_18S_3_200	0.719308597255782	0.66026	0	85.714286	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
OTU_130_18S_3_200	OTU_1243_18S_3_200	0.780013858797619	0.521491	0	83.333333	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1
OTU_130_18S_3_200	OTU_544_18S_3_200	0.599300503730774	0.454861	0	75	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0
OTU_1301_18S_022_3	OTU_2172_18S_022_3	0.567720651626587	0.701089	0	77.777778	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_1301_18S_022_3	OTU_2329_18S_3_200	0.889646997046952	0.622336	0	87.5	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_1301_18S_022_3	OTU_3749_18S_022_3	0.661058845219289	0.848657	0	100	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_1301_18S_022_3	OTU_4879_18S_022_3	0.570529322069626	0.66026	0	85.714286	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1301_18S_022_3	OTU_5167_18S_3_200	0.794197412775117	0.520662	0	71.428571	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_1308_18S_022_3	OTU_1268_18S_3_200	0.839668368878495	0.593841	0	80	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_1308_18S_022_3	OTU_5736_18S_022_3	0.700851261615753	0.342902	0	60	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1309_18S_022_3	OTU_12_18S_3_200	0.804850882753594	0.51043	0	72.727273	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	1	1	1	0	0	0
OTU_1309_18S_022_3	OTU_687_18S_3_200	0.784945103655555	0.481224	0	70	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0
OTU_131_18S_022_3	OTU_2144_18S_3_200	0.640712797641754	0.387261	0	66.666667	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_131_18S_022_3	OTU_5067_18S_022_3	0.539497137069702	0.448675	0	60	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1312_18S_3_200	OTU_1913_18S_3_200	0.703747630119324	0.523381	0	71.428571	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
OTU_1314_18S_022_3	OTU_1314_18S_3_200	0.654613957423311	0.779063	0	80	1	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0
OTU_1314_18S_022_3	OTU_96_18S_3_200	0.620331585407257	0.641994	0	69.230769	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0
OTU_1319_18S_022_3	OTU_1395_18S_3_200	0.735202592976069	0.479439	0	66.666667	1	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
OTU_132_18S_022_3	OTU_1211_18S_022_3	0.590655028820038	0.740278	0	80	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_132_18S_022_3	OTU_340_18S_022_3	0.717801988124847	0.6397	0	81.818182	1	1	1	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
OTU_1320_18S_3_200	OTU_1627_18S_3_200	0.783763885498047	0.543324	0	81.818182	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
OTU_1320_18S_3_200	OTU_2207_18S_3_200	0.806013233731501	0.676299	0	72.727273	1	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
OTU_1321_18S_022_3	OTU_1330_18S_022_3	0.639615804903386	0.513376	0	66.666667	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_1321_18S_022_3	OTU_2605_18S_3_200	0.53740110565589	0.450544	0	80	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1321_18S_022_3	OTU_2669_18S_3_200	0.809849694218264	0.678733	0	71.428571	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_1325_18S_022_3	OTU_292_18S_3_200	0.786359310150146	0.543018	0	87.5	1	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
OTU_1325_18S_3_200	OTU_1326_18S_3_200	0.547165742048049	0.536303	0	70	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_1325_18S_3_200	OTU_2558_18S_3_200	0.672969500009669	0.640815	0	87.5	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_133_18S_022_3	OTU_321_18S_022_3	0.705546253236125	0.63751	0	85.714286	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
OTU_133_18S_022_3	OTU_704_18S_022_3	0.618343532085419	0.549069	0	60	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
OTU_1330_18S_022_3	OTU_4442_18S_022_3	0.579202592372894	0.593841	0	80	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1340_18S_022_3	OTU_1497_18S_3_200	0.581387658106384	0.686019	0	75	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
OTU_1340_18S_022_3	OTU_987_18S_3_200	0.821222342990451	0.804823	0	80	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1
OTU_1342_18S_022_3	OTU_2465_18S_022_3	0.579737961292267	0.496044	0	80	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
OTU_1342_18S_022_3	OTU_4101_18S_022_3	0.722862066523763	0.378055	0	66.666667	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
OTU_1342_18S_022_3	OTU_4145_18S_3_200	0.558929022348279	0.43577	0	80	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1342_18S_022_3	OTU_4972_18S_022_3	0.851922786190451	0.603686	0	83.333333	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
OTU_1349_18S_022_3	OTU_2611_18S_022_3	0.818709028196253	0.568372	0	75	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
OTU_1354_18S_022_3	OTU_1541_18S_022_3	0.6026970744133	0.472153	0	62.5	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0
OTU_1354_18S_022_3	OTU_3042_18S_022_3	0.677657604217529	0.593841	0	80	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
OTU_1354_18S_022_3	OTU_3517_18S_022_3	0.814970910549164	0.475853	0	66.666667	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0
OTU_1366_18S_022_3	OTU_1878_18S_3_200	-0.552636641123945	0.336437	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1368_18S_022_3	ASV_1979_16S_3_200	0.709029195373679	0.472153	0	83.333333	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
OTU_1368_18S_022_3	OTU_328_18S_3_200	0.541447341442108	0.447534	0	66.666667	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_137_18S_022_3	OTU_1577_18S_022_3	0.613470187564536	0.815145	0	90	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1
OTU_137_18S_022_3	OTU_387_18S_3_200	0.54373	0.645086	0	70	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0
OTU_137_18S_3_200	OTU_1577_18S_3_200	0.93744109468518	0.916907	0	100	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	1
OTU_1372_18S_022_3	OTU_2771_18S_022_3	0.9600104608685	0.769043	0	100	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1372_18S_022_3	OTU_3074_18S_022_3	0.6392	0.678733	0	83.333333	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1374_18S_022_3	OTU_1639_18S_022_3	-0.712422430515289	0.616591	0	100	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1374_18S_022_3	OTU_2137_18S_3_200	0.94074422121048	0.676865	0	100	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1374_18S_022_3	OTU_2995_18S_022_3	0.606147289276123	0.616591	0	80	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1374_18S_022_3	OTU_3696_18S_022_3	0.85411924123764	0.616591	0	100	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1374_18S_022_3	OTU_565_18S_3_200	-0.858750224113464	0.593841	0	100	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1374_18S_3_200	OTU_4803_18S_3_200	0.811488589109024	0.533567	0	80	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1
OTU_1383_18S_022_3	OTU_2172_18S_022_3	0.74994567931969	0.608564	0	81.818182	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
OTU_139_18S_022_3	OTU_2051_18S_3_200	-0.831244075067791	0.341175	0	13.636364	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
OTU_139_18S_022_3	OTU_3628_18S_3_200	-0.656516432762146	0.338616	0	9.090909	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_1395_18S_3_200	OTU_1815_18S_3_200	0.562585651874542	0.557896	0	71.428571	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
OTU_1396_18S_022_3	OTU_2268_18S_022_3	0.679067661657111	0.536303	0	77.777778	1	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
OTU_14_18S_022_3	OTU_22_18S_022_3	0.985573819685114	0.61915	0	100	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
OTU_140_18S_3_200	OTU_1978_18S_3_200	-0.794004844067052	0.415153	0	13.636364	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_1400_18S_022_3	OTU_2198_18S_022_3	0.587955282359801	0.536126	0	66.666667	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_1400_18S_022_3	OTU_3740_18S_022_3	0.841924667358398	0.701483	0	100	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_1400_18S_022_3	OTU_656_18S_3_200	0.85077	0.473294	0	80	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_141_18S_3_200	OTU_245_18S_3_200	0.63457190990448	0.767423	0	91.666667	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	1
OTU_141_18S_3_200	OTU_657_18S_3_200	0.830485504725162	0.602995	0	83.333333	1	1	1	0	1	1	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0
OTU_1413_18S_022_3	OTU_2172_18S_022_3	0.594015238906976	0.740278	0	88.888889	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
OTU_1413_18S_022_3	OTU_3890_18S_022_3	0.734964370727539	0.801813	0	80	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
OTU_1415_18S_022_3	OTU_1239_18S_3_200	0.835632801055908	0.800552	0	100	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
OTU_1415_18S_022_3	OTU_443_18S_3_200	0.701901474223006	0.756313	0	100	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
OTU_1417_18S_022_3	OTU_6039_18S_022_3	0.734774804749209	0.36752	0	44.444444	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
OTU_1435_18S_022_3	OTU_1727_18S_022_3	0.627552032470703	0.402725	0	62.5	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
OTU_144_18S_022_3	OTU_4274_18S_022_3	0.752896070480347	0.473294	0	66.666667	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
OTU_144_18S_022_3	OTU_6888_18S_022_3	0.67815	0.425925	0	60	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
OTU_1441_18S_022_3	ASV_1519_16S_3_200	0.858268095941344	0.497912	0	71.428571	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0
OTU_1441_18S_3_200	OTU_5048_18S_3_200	0.724681794643402	0.411879	0	71.428571	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
OTU_1442_18S_022_3	OTU_332_18S_3_200	0.546696424484253	0.472153	0	71.428571	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
