Source	Target	num_triplets	ENVs	MutualInformation	ConditionalMutualInformation	InteractionInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	DPI_num_MI_rank1	DPI_num_MI_rank2	DPI_num_MI_rank3	COMBI_II_DPI	portion_nan_Source_Target	portion_nan_Source_Target_ENV
ASV_216_16S_022_3	ASV_358_16S_022_3	1	ENV_NH4	0.755355	1.840112	1.084758	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_193_16S_022_3	ASV_360_16S_022_3	1	ENV_NH4	0.444662	-0.007305	-0.451967	0.029970	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_233_16S_022_3	ASV_362_16S_022_3	1	ENV_NH4	0.891591	0.198296	-0.693296	0.707293	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_246_16S_022_3	ASV_362_16S_022_3	1	ENV_NH4	0.615606	0.053372	-0.562234	0.117882	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_277_16S_022_3	ASV_362_16S_022_3	1	ENV_NH4	0.429031	0.145911	-0.283119	0.059940	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_274_16S_022_3	ASV_365_16S_022_3	1	ENV_NH4	0.662095	0.141375	-0.520720	0.413586	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_345_16S_022_3	ASV_365_16S_022_3	1	ENV_NH4	0.761323	0.549418	-0.211905	0.529471	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_138_16S_022_3	ASV_369_16S_022_3	1	ENV_NH4	0.840887	1.878562	1.037675	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_267_16S_022_3	ASV_379_16S_022_3	1	ENV_NH4	0.684737	0.050683	-0.634054	0.234765	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_157_16S_022_3	ASV_381_16S_022_3	1	ENV_NH4	0.671230	-0.011987	-0.683217	0.058941	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_66_16S_022_3	ASV_383_16S_022_3	1	ENV_NH4	0.673120	0.281732	-0.391388	0.589411	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_320_16S_022_3	ASV_386_16S_022_3	1	ENV_NH4	0.754639	0.236521	-0.518118	0.176823	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_260_16S_022_3	ASV_387_16S_022_3	1	ENV_NH4	0.943262	0.214719	-0.728543	0.294705	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_21_16S_022_3	ASV_388_16S_022_3	1	ENV_NH4	0.514271	0.667809	0.153539	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_7_16S_022_3	ASV_390_16S_022_3	1	ENV_NH4	0.351261	1.074074	0.722813	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_386_16S_022_3	ASV_392_16S_022_3	1	ENV_NH4	0.694922	0.158779	-0.536143	0.088911	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
