Source	Target	association_score	original	MutualInformation	ENV_daylength_InterationInformation	ENV_daylength_II_p_value	ENV_daylength_DataProcessingInequality_MI_rank	ENV_daylength_COMBI_II_DPI	ENV_Temperature_InterationInformation	ENV_Temperature_II_p_value	ENV_Temperature_DataProcessingInequality_MI_rank	ENV_Temperature_COMBI_II_DPI	ENV_Salinity_InterationInformation	ENV_Salinity_II_p_value	ENV_Salinity_DataProcessingInequality_MI_rank	ENV_Salinity_COMBI_II_DPI	ENV_NH4_InterationInformation	ENV_NH4_II_p_value	ENV_NH4_DataProcessingInequality_MI_rank	ENV_NH4_COMBI_II_DPI	ENV_NO2_InterationInformation	ENV_NO2_II_p_value	ENV_NO2_DataProcessingInequality_MI_rank	ENV_NO2_COMBI_II_DPI	ENV_NO3_InterationInformation	ENV_NO3_II_p_value	ENV_NO3_DataProcessingInequality_MI_rank	ENV_NO3_COMBI_II_DPI	ENV_PO4_InterationInformation	ENV_PO4_II_p_value	ENV_PO4_DataProcessingInequality_MI_rank	ENV_PO4_COMBI_II_DPI	ENV_Si_InterationInformation	ENV_Si_II_p_value	ENV_Si_DataProcessingInequality_MI_rank	ENV_Si_COMBI_II_DPI	COMBI_allENV
OTU_2433_18S_3_200	OTU_4934_18S_3_200	0.553099989891052	1	0.519532	-0.519532	0.95005	3	1	-0.438452	0.857143	3	1	-0.519532	0.636364	3	1	-0.473756	0.617383	3	1	-0.519532	0.917083	3	1	-0.519532	1	3	1	-0.519532	0.833167	3	1	-0.519532	0.857143	3	1	8
OTU_2439_18S_022_3	ASV_1071_16S_3_200	0.679049612855711	1	0.519532	-0.519532	1	3	1	-0.519532	0.928072	3	1	-0.519532	1	3	1	-0.519532	0.646354	3	1	-0.519532	0.5005	3	1	-0.619444	0.866134	3	1	-0.519532	1	3	1	-0.519532	0.856144	3	1	8
OTU_2439_18S_022_3	OTU_1577_18S_3_200	-0.533825635910034	1	0.403391	-0.403391	0.8002	3	1	-0.235482	0.858142	3	1	-0.217931	0.91009	3	1	-0.243606	0.529471	3	1	-0.384981	0.167832	3	1	0.59418	NA	3	1	-0.432272	0.416583	2	1	0.064836	NA	1	1	8
OTU_245_18S_3_200	OTU_1887_18S_3_200	0.667863796566313	1	0.695171	-0.434252	0.400599	3	1	-0.45292	0.572428	3	1	1.523684	NA	3	1	-0.423919	0.825175	3	1	-0.034859	0.834166	3	1	-0.567659	0.333666	3	1	-0.438447	0.418581	3	1	-0.37879	0.659341	3	1	8
OTU_2459_18S_3_200	OTU_2631_18S_3_200	0.833197667372411	1	0.547893	-0.52392	0.000999	3	1	-0.356667	0.285714	3	1	-0.514622	0.000999	3	1	-0.624065	0.412587	3	1	-0.605655	0.333666	3	1	-0.52392	0.000999	3	1	-0.495039	0.250749	3	1	-0.485223	0.376623	3	1	8
OTU_2459_18S_3_200	OTU_3255_18S_3_200	0.521549046039581	1	0.49773	-0.427981	0.250749	3	1	-0.413776	0.144855	3	1	-0.418683	0.000999	3	1	-0.43506	0.4995	3	1	-0.49773	0.667333	3	1	-0.427981	0.132867	3	1	-0.456862	0.75025	3	1	-0.49773	0.928072	3	1	8
OTU_2459_18S_3_200	OTU_5407_18S_3_200	0.58747	1	0.519532	-0.449783	0.95005	3	1	-0.519532	0.929071	3	1	-0.519532	0.454545	3	1	-0.427981	0.853147	3	1	-0.57173	0.583417	3	1	-0.519532	0.933067	3	1	-0.519532	0.833167	3	1	-0.519532	1	3	1	8
OTU_2466_18S_3_200	OTU_2615_18S_3_200	0.614678382873535	1	0.599096	-0.587109	0.450549	3	1	-0.434062	0.42957	3	1	-0.469366	0.000999	3	1	-0.46177	0.442557	3	1	-0.402492	0.334665	3	1	-0.483572	0.5005	3	1	-0.541334	0.000999	3	1	-0.518017	0.000999	3	1	8
OTU_2466_18S_3_200	OTU_3295_18S_3_200	0.66422	1	0.435861	-0.435861	0.55045	3	1	-0.354781	0.787213	3	1	-0.402072	0.000999	3	1	-0.385178	0.883117	3	1	-0.313913	0.917083	3	1	-0.435861	0.934066	3	1	-0.435861	0.250749	3	1	-0.435861	0.875125	3	1	8
OTU_2474_18S_3_200	OTU_6274_18S_3_200	0.941078532354801	1	0.599096	-0.599096	1	3	1	-0.599096	1	3	1	-0.599096	0.545455	3	1	-0.599096	1	3	1	-0.599096	0.75025	3	1	-0.599096	1	3	1	-0.599096	1	3	1	-0.599096	1	3	1	8
OTU_248_18S_022_3	OTU_2304_18S_022_3	0.533039450645447	1	0.625005	-0.625005	0.75025	3	1	-0.51217	0.929071	3	1	-0.591216	0.182817	3	1	-0.625005	1	3	1	-0.463705	0.667333	3	1	-0.625005	1	3	1	-0.538362	0.083916	3	1	-0.557945	0.662338	3	1	8
OTU_248_18S_022_3	OTU_75_18S_3_200	0.756326774119806	1	0.553831	-0.524949	0.000999	3	1	-0.608718	0.071928	3	1	-0.486771	0.182817	3	1	-0.532029	0.913087	3	1	-0.302995	0.501499	3	1	-0.512963	0.2997	3	1	-0.534247	0.000999	3	1	-0.467843	0.607393	3	1	8
OTU_2501_18S_022_3	OTU_4115_18S_3_200	0.542905449867249	1	0.521848	-0.38235	0.200799	3	1	-0.356814	0.714286	3	1	-0.363755	0.000999	3	1	-0.338746	0.413586	3	1	-0.383662	0.333666	3	1	-0.38235	0.034965	3	1	-0.440112	0.416583	3	1	-0.430297	0.857143	3	1	8
OTU_2508_18S_3_200	OTU_3744_18S_3_200	0.537247181442349	1	0.530074	0.193185	NA	3	1	0.984682	NA	3	1	-0.529655	0.091908	3	1	2.178878	NA	3	1	0.534432	NA	3	1	-0.210681	0.833167	3	1	-0.335503	0.834166	3	1	-0.484298	0.574426	3	1	8
OTU_251_18S_022_3	OTU_1849_18S_022_3	0.691987081067935	1	0.64822	-0.637934	0.200799	3	1	-0.459869	0.501499	3	1	-0.502113	0.728272	3	1	-0.556669	0.177822	3	1	-0.536744	0.000999	3	1	-0.566484	0.067932	3	1	-0.386589	0.584416	3	1	-0.125096	0.42957	3	1	8
OTU_2512_18S_3_200	OTU_2503_18S_3_200	0.807045951272119	1	0.404007	1.997141	NA	3	1	-0.303676	0.071928	3	1	-0.303676	0.000999	3	1	-0.358232	0.353646	3	1	-0.404007	0.75025	3	1	-0.201839	0.834166	3	1	-0.36314	0.24975	3	1	-0.404007	0.856144	3	1	8
OTU_2512_18S_3_200	OTU_2867_18S_3_200	0.60578578710556	1	0.334495	2.311556	NA	3	1	-0.234163	0.000999	3	1	-0.21019	0.000999	3	1	-0.185181	0.294705	3	1	-0.334495	1	3	1	-0.247851	0.633367	3	1	-0.247851	0.332667	3	1	-0.271825	0.357642	3	1	8
OTU_2512_18S_3_200	OTU_5402_18S_3_200	0.960447111282343	1	0.577294	-0.490651	0.6004	3	1	-0.510234	0.142857	3	1	-0.498248	0.000999	3	1	-0.485743	0.383616	3	1	-0.577294	1	3	1	-0.46177	0.835165	3	1	-0.577294	1	3	1	-0.485743	0.732268	3	1	8
OTU_2539_18S_022_3	OTU_1485_18S_3_200	0.798711526509009	1	0.414059	-0.501348	0.95005	3	1	-0.414059	0.571429	3	1	-0.414059	0.454545	3	1	-0.414059	0.823177	3	1	-0.414059	1	3	1	-0.298534	0.901099	3	1	-0.414059	0.75025	3	1	-0.414059	0.661339	3	1	8
OTU_2562_18S_022_3	OTU_278_18S_3_200	0.980965526760518	1	0.656858	-0.656858	0.75025	3	1	-0.656858	1	3	1	-0.62307	0.000999	3	1	-0.656858	0.882118	3	1	-0.748409	0.834166	3	1	-0.656858	1	3	1	-0.656858	1	3	1	-0.656858	0.662338	3	1	8
OTU_257_18S_3_200	OTU_3877_18S_3_200	0.92056731610422	1	0.865697	0.019528	NA	3	1	0.800733	NA	3	1	-0.641373	0.000999	3	1	0.820354	NA	3	1	-0.476334	0.751249	3	1	-0.717963	0.000999	3	1	-0.360983	0.668332	3	1	-0.681745	0.464535	3	1	8
OTU_2576_18S_022_3	OTU_3350_18S_022_3	0.682401359081268	1	0.437083	-0.536996	0.85015	3	1	-0.437083	1	3	1	-0.549919	0.818182	3	1	-0.437083	1	3	1	-0.437083	0.417582	3	1	-0.437083	1	3	1	-0.437083	1	3	1	-0.437083	1	3	1	8
OTU_26_18S_022_3	OTU_1422_18S_022_3	0.662469923496246	1	0.66853	-0.387713	0.6004	3	1	-0.595047	0.214785	3	1	-0.61413	0.182817	3	1	-0.723444	0.02997	3	1	0.174698	NA	3	1	-0.269904	0.566434	3	1	-0.478866	0.334665	3	1	-0.195193	0.803197	3	1	8
OTU_26_18S_022_3	OTU_377_18S_3_200	-0.80308183592258	1	0.365844	0.511368	NA	3	1	0.014048	NA	3	1	0.234878	NA	3	1	-0.031599	0.440559	3	1	-0.400289	0.416583	2	1	-0.34187	0.267732	2	1	-0.365844	0.5005	3	1	-0.360936	0.59041	2	1	8
OTU_260_18S_022_3	OTU_152_18S_3_200	-0.700589472171699	1	0.324443	-0.324443	0.9001	2	1	-0.324443	0.57043	3	1	-0.124964	0.819181	3	1	-0.261773	0.735265	3	1	-0.266681	0.250749	3	1	-0.160454	0.5005	3	1	-0.324443	0.833167	2	1	-0.261773	0.698302	3	1	8
OTU_260_18S_022_3	OTU_3658_18S_022_3	0.741383161526165	1	0.356297	-0.356297	0.95005	3	1	-0.289237	0.42957	3	1	-0.159507	0.819181	3	1	-0.28164	0.53047	3	1	-0.356297	1	3	1	-0.298534	0.201798	3	1	-0.356297	1	3	1	-0.356297	1	3	1	8
OTU_260_18S_3_200	OTU_1485_18S_3_200	0.985888178351873	1	0.577294	-0.585537	0.450549	3	1	-0.443174	0.071928	3	1	-0.419201	0.000999	3	1	-0.394192	0.529471	3	1	-0.577294	0.834166	3	1	-0.46177	0.7003	3	1	-0.46177	0.335664	3	1	-0.485743	0.697303	3	1	8
OTU_2601_18S_3_200	OTU_5358_18S_3_200	0.945851683616638	1	0.519532	-0.519532	1	3	1	-0.519532	1	3	1	-0.519532	0.545455	3	1	-0.519532	1	3	1	-0.519532	0.666334	3	1	-0.519532	1	3	1	-0.519532	1	3	1	-0.519532	1	3	1	8
OTU_2615_18S_3_200	OTU_3603_18S_3_200	0.567477703094482	1	0.531283	1.774571	NA	3	1	-0.397163	0.285714	3	1	-0.363374	0.000999	3	1	-0.49193	0.412587	3	1	-0.378421	0.417582	3	1	-0.391784	0.533467	3	1	-0.47352	0.083916	3	1	-0.531283	0.856144	3	1	8
OTU_2633_18S_022_3	OTU_83_18S_3_200	0.539700136902118	1	0.276732	-0.276732	0.9001	2	1	-0.192778	0.286713	3	1	3.60416	NA	3	1	-0.230957	0.177822	3	1	-0.276732	0.583417	3	1	-0.272988	0.6004	3	1	-0.276732	0.833167	3	1	-0.300706	0.232767	3	1	8
OTU_2649_18S_3_200	OTU_2998_18S_3_200	0.787802448212978	1	0.646807	-0.531283	0.300699	3	1	-0.562853	0.215784	3	1	-0.646807	0.363636	3	1	-0.509481	0.854146	3	1	0.548761	NA	3	1	-0.683285	0.501499	3	1	-0.589045	0.584416	3	1	-0.640384	0.501499	3	1	8
OTU_2649_18S_3_200	OTU_3255_18S_3_200	0.77443	1	0.49773	-0.49773	0.75025	3	1	-0.49773	0.787213	3	1	-0.49773	0.454545	3	1	-0.526611	0.588412	3	1	-0.468849	0.75025	3	1	-0.49773	1	3	1	-0.49773	0.917083	3	1	-0.49773	1	3	1	8
OTU_2656_18S_022_3	OTU_387_18S_3_200	0.62106	1	0.495939	-0.495939	0.9001	3	1	-0.495939	0.856144	3	1	-0.46215	0.000999	3	1	-0.495939	0.941059	3	1	-0.529728	0.833167	3	1	-0.495939	1	3	1	-0.495939	0.749251	3	1	-0.495939	0.874126	3	1	8
OTU_2656_18S_022_3	OTU_749_18S_3_200	0.723012689284661	1	0.327421	-0.327421	0.5005	3	1	-0.327421	0.57043	3	1	-0.293632	0.000999	3	1	-0.327421	0.825175	3	1	-0.269658	0.917083	2	1	-0.327421	0.967033	3	1	-0.327421	0.250749	3	1	-0.327421	1	3	1	8
OTU_2662_18S_022_3	OTU_6104_18S_3_200	0.551367437351092	1	0.54365	-0.457007	0.000999	3	1	-0.459696	0.000999	3	1	-0.534352	0.273726	3	1	-0.452099	0.118881	3	1	-0.452099	0.417582	3	1	-0.428125	0.400599	3	1	-0.389947	0.5005	3	1	-0.452099	0.5005	3	1	8
OTU_2662_18S_022_3	OTU_989_18S_3_200	0.796351985928693	1	0.656858	-0.656858	0.95005	3	1	-0.656858	0.929071	3	1	-0.656858	0.454545	3	1	-0.656858	1	3	1	-0.656858	0.5005	3	1	-0.656858	1	3	1	-0.656858	0.917083	3	1	-0.656858	0.892108	3	1	8
OTU_267_18S_022_3	OTU_373_18S_022_3	0.728569612517616	1	0.565369	-0.189914	0.75025	3	1	-0.558946	0.143856	3	1	-0.477025	0.637363	3	1	-0.565369	0.383616	3	1	-0.34054	0.4995	3	1	-0.478726	0.333666	3	1	-0.419263	0.166833	3	1	-0.335632	0.768232	3	1	8
OTU_267_18S_022_3	OTU_534_18S_022_3	0.690281689167023	1	0.507607	-0.125073	0.8002	3	1	-0.519594	0.143856	3	1	-0.515204	0.181818	3	1	-0.129416	0.855145	3	1	-0.522468	0.5005	3	1	-0.11035	0.834166	3	1	-0.392082	0.334665	3	1	-0.444937	0.714286	3	1	8
OTU_268_18S_022_3	OTU_1123_18S_022_3	0.799751632277147	1	0.666854	-0.618389	0.000999	3	1	-0.518715	0.787213	3	1	-0.575303	0.546454	3	1	-0.604184	0.118881	3	1	-0.448448	0.917083	3	1	-0.597105	0.2997	3	1	-0.501164	0.917083	3	1	-0.551986	0.947053	3	1	8
OTU_268_18S_022_3	OTU_716_18S_022_3	0.622110843658447	1	0.566149	-0.566149	1	3	1	-0.566149	0.929071	3	1	-0.532361	0.455544	3	1	-0.566149	1	3	1	-0.520374	0.584416	3	1	-0.566149	1	3	1	-0.508387	0.834166	3	1	-0.48507	0.822178	3	1	8
OTU_268_18S_3_200	OTU_1844_18S_3_200	0.59273	1	0.897734	-0.873761	0.000999	3	1	-0.934212	0.214785	3	1	-0.830674	0.091908	3	1	-0.906095	0.764236	3	1	-0.883714	0.083916	3	1	-0.787117	0.066933	3	1	-0.818687	0.416583	3	1	-0.796885	0.252747	3	1	8
OTU_268_18S_3_200	OTU_456_18S_3_200	0.85347193479538	1	0.769434	-0.757447	0.000999	3	1	-0.66707	0.357642	3	1	-0.71436	0.091908	3	1	1.542456	NA	3	1	0.112139	NA	3	1	-0.704592	0.467532	3	1	-0.500206	0.834166	3	1	-0.500344	0.679321	3	1	8
OTU_268_18S_3_200	OTU_911_18S_3_200	0.521265923976898	1	0.747632	-0.747632	0.9001	3	1	-0.666552	0.714286	3	1	-0.713843	0.091908	3	1	-0.747632	0.883117	3	1	-0.723141	0.415584	3	1	-0.747632	0.867133	3	1	-0.747632	0.666334	3	1	-0.705905	0.303696	3	1	8
OTU_2680_18S_022_3	ASV_610_16S_3_200	0.985329836263237	1	0.541334	-0.541334	1	3	1	-0.541334	1	3	1	-0.541334	0.818182	3	1	-0.541334	1	3	1	-0.558228	0.666334	3	1	-0.541334	1	3	1	-0.541334	1	3	1	-0.541334	1	3	1	8
OTU_2699_18S_3_200	OTU_2848_18S_3_200	0.888747077504546	1	0.435861	-0.427209	0.95005	3	1	-0.435861	1	3	1	-0.45797	0.818182	3	1	-0.435861	0.882118	3	1	-0.510517	0.250749	3	1	-0.435861	0.933067	3	1	-0.435861	1	3	1	-0.368801	0.965035	3	1	8
OTU_270_18S_022_3	OTU_3598_18S_022_3	0.601098775863647	1	0.609092	1.58291	NA	3	1	-0.417866	0.787213	3	1	-0.563316	0.364635	3	1	-0.592197	0.354645	3	1	-0.494223	0.250749	3	1	-0.446091	0.532468	3	1	-0.597105	0.000999	3	1	-0.444058	0.911089	3	1	8
OTU_270_18S_022_3	OTU_655_18S_022_3	0.811136683482337	1	0.682767	-0.732933	0.65035	3	1	-0.601688	0.501499	3	1	-0.648979	0.455544	3	1	-0.636992	0.825175	3	1	-0.620097	0.000999	3	1	-0.682767	0.933067	3	1	-0.586826	0.417582	3	1	-0.615707	0.822178	3	1	8
OTU_270_18S_3_200	OTU_1127_18S_3_200	0.673674229209753	1	0.772642	-0.685999	0.350649	3	1	-0.717569	0.000999	3	1	-0.650509	0.819181	3	1	-0.709972	0.205794	3	1	-0.769435	0.417582	3	1	-0.685999	0.334665	3	1	-0.556786	0.834166	3	1	-0.470281	0.983017	3	1	8
OTU_270_18S_3_200	OTU_498_18S_3_200	0.71990156173706	1	0.847616	-0.732091	0.000999	3	1	-0.685271	0.071928	3	1	1.670658	NA	3	1	-0.630725	0.441558	3	1	-0.090189	0.833167	3	1	-0.455784	0.668332	3	1	-0.410009	0.917083	3	1	-0.384611	0.947053	3	1	8
OTU_2712_18S_3_200	OTU_4115_18S_3_200	0.850860667559516	1	0.464086	-0.423218	0.000999	3	1	-0.186216	0.786214	3	1	-0.380131	0.000999	3	1	-0.41831	0.000999	3	1	-0.378098	0.24975	3	1	-0.406323	0.000999	3	1	-0.368145	0.667333	3	1	-0.280984	0.947053	3	1	8
OTU_2714_18S_3_200	OTU_2620_18S_3_200	0.525748908519745	1	0.577294	1.585726	NA	3	1	-0.464459	0.144855	3	1	-0.452472	0.000999	3	1	-0.485743	0.441558	3	1	-0.629493	0.751249	3	1	-0.577294	0.133866	3	1	-0.490651	0.5005	3	1	-0.577294	1	3	1	8
OTU_2714_18S_3_200	OTU_2744_18S_3_200	0.763892710208893	1	0.599096	1.819241	NA	3	1	-0.486261	0.144855	3	1	-0.474274	0.000999	3	1	-0.478664	0.176823	3	1	-0.599096	0.75025	3	1	-0.599096	0.166833	3	1	-0.512453	0.5005	3	1	-0.599096	1	3	1	8
OTU_2722_18S_022_3	OTU_129_18S_3_200	-0.625258922576904	1	0.465246	-0.459682	0.400599	3	1	-0.329093	0.858142	3	1	0.302503	NA	3	1	-0.425893	0.412587	3	1	-0.275721	0.000999	3	1	-0.301256	0.734266	3	1	-0.369305	0.667333	3	1	-0.339906	0.893107	3	1	8
OTU_2727_18S_3_200	OTU_4249_18S_3_200	0.829895455998807	1	0.46177	-0.46177	0.65035	3	1	-0.46177	1	3	1	-0.46177	0.454545	3	1	-0.370219	0.706294	3	1	-0.409571	0.167832	3	1	-0.392021	0.834166	3	1	-0.420902	0.167832	3	1	-0.46177	1	3	1	8
OTU_2736_18S_022_3	OTU_1886_18S_3_200	0.651491284370422	1	0.541334	-0.483572	0.000999	3	1	-0.321227	0.358641	3	1	-0.411604	0.000999	3	1	-0.495558	0.413586	3	1	0.569106	NA	3	1	-0.483572	0.000999	3	1	-0.358749	0.917083	3	1	-0.306033	0.929071	3	1	8
OTU_2736_18S_022_3	OTU_515_18S_3_200	0.656294584274292	1	0.541334	-0.483572	0.050949	3	1	-0.373425	0.287712	3	1	-0.560917	0.636364	3	1	-0.449783	0.708292	3	1	-0.587109	0.666334	3	1	-0.483572	0.000999	3	1	-0.425809	0.833167	3	1	-0.449783	0.572428	3	1	8
OTU_2745_18S_3_200	OTU_5822_18S_3_200	0.711478002557053	1	0.519532	0.227035	NA	3	1	-0.519532	0.929071	3	1	-0.519532	0.454545	3	1	-0.473756	0.53047	3	1	-0.312456	0.833167	3	1	-0.452472	0.733267	3	1	-0.519532	0.833167	3	1	-0.519532	0.946054	3	1	8
OTU_277_18S_3_200	OTU_1934_18S_3_200	0.843377757582171	1	0.46177	2.191608	NA	3	1	-0.385412	0.000999	3	1	-0.361439	0.000999	3	1	-0.295562	0.766234	3	1	-0.46177	0.666334	3	1	-0.420902	0.466533	3	1	-0.413823	0.250749	3	1	-0.3991	0.501499	3	1	8
OTU_2780_18S_022_3	OTU_1898_18S_3_200	0.61642	1	0.493623	-0.493623	0.9001	3	1	-0.493623	0.786214	3	1	-0.493623	0.454545	3	1	-0.493623	0.824176	3	1	-0.402072	0.5005	3	1	-0.493623	0.6004	3	1	-0.493623	1	3	1	-0.412544	0.572428	3	1	8
OTU_2780_18S_022_3	OTU_6104_18S_3_200	0.523858964443207	1	0.495939	-0.495939	0.8002	3	1	-0.495939	0.643357	3	1	-0.486641	0.455544	3	1	-0.495939	0.765235	3	1	-0.323308	0.5005	3	1	-0.207128	0.801199	3	1	-0.495939	0.666334	3	1	-0.41486	0.464535	3	1	8
OTU_2785_18S_3_200	OTU_3210_18S_3_200	0.687414705753326	1	0.483572	-0.483572	0.9001	3	1	-0.483572	0.857143	3	1	-0.449783	0.819181	3	1	-0.483572	0.882118	3	1	-0.368047	0.75025	3	1	-0.483572	0.768232	3	1	-0.483572	1	3	1	-0.483572	0.928072	3	1	8
OTU_2795_18S_3_200	OTU_5282_18S_3_200	0.974296271800995	1	0.660965	-0.367246	0.8002	3	1	-0.354215	0.572428	3	1	-0.531235	0.637363	3	1	-0.299669	0.825175	3	1	-0.373466	0.917083	3	1	-0.591216	0.000999	3	1	-0.732747	0.834166	3	1	-0.488335	0.948052	3	1	8
OTU_28_18S_022_3	OTU_1143_18S_022_3	-0.583180442483537	1	0.228099	-0.187231	0.450549	2	1	-0.233663	0.143856	2	1	1.11252	NA	3	1	-0.197645	0.353646	2	1	0.035065	NA	1	1	-0.208515	0.267732	3	1	-0.170336	0.334665	1	1	-0.206297	0.072927	2	1	8
OTU_28_18S_022_3	OTU_201_18S_022_3	0.757673629359721	1	0.415495	0.193328	NA	3	1	0.064915	NA	3	1	0.329542	NA	3	1	-0.181523	0.265734	3	1	-0.18221	0.167832	3	1	0.73899	NA	3	1	-0.216358	0.417582	3	1	0.457473	NA	3	1	8
OTU_2812_18S_022_3	OTU_1477_18S_3_200	0.57489025592804	1	0.49773	-0.49773	1	3	1	-0.49773	1	3	1	-0.49773	0.454545	3	1	-0.610565	0.234765	3	1	-0.572387	0.416583	3	1	-0.49773	1	3	1	-0.49773	1	3	1	-0.49773	1	3	1	8
OTU_2856_18S_022_3	OTU_235_18S_3_200	0.59785258769989	1	0.437083	-0.29169	0.050949	3	1	-0.235904	0.5005	3	1	-0.263797	0.000999	3	1	2.342624	NA	3	1	-0.03456	0.5005	3	1	-0.29169	0.000999	3	1	-0.355348	0.083916	3	1	-0.345532	0.072927	3	1	8
OTU_286_18S_3_200	OTU_293_18S_3_200	0.593175141334494	1	0.483572	-0.368047	0.9001	3	1	-0.416512	0.142857	3	1	-0.52005	0.636364	3	1	-0.483572	0.882118	3	1	-0.431373	0.666334	3	1	-0.483572	0.933067	3	1	-0.396928	0.501499	3	1	-0.632885	0.518482	3	1	8
OTU_286_18S_3_200	OTU_691_18S_3_200	0.922641328305613	1	0.567243	-0.480599	0.7003	3	1	-0.366063	0.214785	3	1	2.994932	NA	3	1	-0.314392	0.589411	3	1	-0.405084	0.417582	3	1	-0.500829	0.801199	3	1	-0.641899	0.75025	3	1	-0.625005	0.857143	3	1	8
OTU_287_18S_022_3	OTU_1246_18S_022_3	0.56624	1	0.435861	-0.435861	0.95005	3	1	-0.323025	0.714286	3	1	-0.335012	0.000999	3	1	-0.373191	0.118881	3	1	-0.475213	0.416583	3	1	-0.378099	0.133866	3	1	0.456424	NA	3	1	-0.34431	0.607393	3	1	8
OTU_2876_18S_022_3	OTU_1898_18S_3_200	0.571275643693144	1	0.541334	-0.541334	0.95005	3	1	-0.489135	0.643357	3	1	-0.541334	0.636364	3	1	-0.541334	0.942058	3	1	-0.449783	0.583417	3	1	-0.541334	0.833167	3	1	-0.541334	1	3	1	-0.460254	0.697303	3	1	8
OTU_2876_18S_022_3	OTU_2589_18S_3_200	0.555128167278474	1	0.599096	-0.599096	1	3	1	-0.599096	1	3	1	-0.599096	0.636364	3	1	-0.599096	1	3	1	-0.599096	0.75025	3	1	-0.599096	1	3	1	-0.599096	1	3	1	-0.599096	1	3	1	8
OTU_2876_18S_022_3	OTU_3532_18S_3_200	-0.531608462333679	1	0.298534	-0.298534	0.95005	3	1	-0.298534	0.928072	3	1	-0.298534	0.454545	3	1	-0.298534	0.912088	3	1	-0.206983	0.501499	3	1	-0.298534	0.833167	3	1	-0.298534	1	3	1	-0.298534	1	3	1	8
OTU_2876_18S_022_3	OTU_4249_18S_3_200	0.689046323299408	1	0.541334	-0.541334	0.95005	3	1	-0.460254	0.786214	3	1	-0.541334	0.454545	3	1	-0.541334	0.883117	3	1	-0.541334	0.75025	3	1	-0.541334	0.934066	3	1	-0.541334	1	3	1	-0.460254	0.678322	3	1	8
OTU_2876_18S_022_3	OTU_989_18S_3_200	0.635132672982882	1	0.599096	-0.599096	0.95005	3	1	-0.518017	0.786214	3	1	-0.599096	0.636364	3	1	-0.599096	0.941059	3	1	-0.599096	0.582418	3	1	-0.599096	0.934066	3	1	-0.599096	1	3	1	-0.518017	0.66034	3	1	8
OTU_2876_18S_3_200	OTU_4876_18S_3_200	0.740052819252014	1	0.509481	-0.497494	0.000999	3	1	-0.483288	0.286713	3	1	-0.442421	0.546454	3	1	-0.436339	0.913087	3	1	-0.553223	0.4995	3	1	-0.398864	0.668332	3	1	-0.485507	0.250749	3	1	-0.446811	0.588412	3	1	8
OTU_2878_18S_022_3	ASV_1275_16S_3_200	0.807154998994284	1	0.404007	-0.322272	0.200799	3	1	-0.404007	0.929071	3	1	-0.348934	0.819181	3	1	-0.400801	0.176823	3	1	-0.412964	0.167832	3	1	-0.307078	0.067932	3	1	-0.322272	0.167832	3	1	-0.404007	0.535465	2	1	8
OTU_288_18S_3_200	OTU_3386_18S_3_200	0.751335726989422	1	0.458885	-0.458885	0.95005	3	1	-0.458885	1	3	1	-0.537932	1	3	1	-0.41311	0.5005	3	1	-0.550436	0.917083	3	1	-0.458885	1	3	1	-0.458885	0.833167	3	1	-0.458885	1	3	1	8
OTU_288_18S_3_200	OTU_536_18S_3_200	0.604240596294403	1	0.573132	-0.502394	0.250749	3	1	-0.372794	0.4995	3	1	1.634529	NA	3	1	-0.38295	0.766234	3	1	-0.207086	0.250749	3	1	-0.399845	0.300699	3	1	-0.54425	0.334665	3	1	-0.471765	0.000999	3	1	8
OTU_29_18S_022_3	OTU_1247_18S_022_3	-0.610360195290355	1	0.504095	-0.200561	0.55045	3	1	-0.148695	0.572428	3	1	0.740578	NA	3	1	-0.504095	0.323676	3	1	-0.335513	0.5005	3	1	-0.504095	0.2997	3	1	-0.094852	0.584416	3	1	-0.504095	1	3	1	8
OTU_29_18S_022_3	OTU_3663_18S_022_3	0.640097141265869	1	0.685309	-0.537744	0.65035	3	1	-0.502522	0.072927	3	1	0.753297	NA	3	1	-0.633811	0.058941	3	1	-0.038188	0.834166	3	1	-0.532836	0.133866	3	1	-0.450388	0.334665	3	1	-0.371618	0.804196	3	1	8
OTU_29_18S_022_3	OTU_60_18S_022_3	0.529397116104991	1	0.788008	-0.152818	0.8002	3	1	0.304396	NA	3	1	0.878644	NA	3	1	-0.70591	0.117882	3	1	-0.544769	0.000999	3	1	-0.586357	0.232767	3	1	-0.44733	0.667333	3	1	-0.387156	0.947053	3	1	8
OTU_29_18S_3_200	OTU_373_18S_3_200	0.610544785143978	1	0.733592	-0.607311	0.450549	3	1	-0.403339	0.214785	3	1	1.223379	NA	3	1	-0.372137	0.5005	3	1	0.006264	NA	3	1	-0.484465	0.5005	3	1	-0.488855	0.583417	3	1	-0.283934	0.625375	3	1	8
OTU_29_18S_3_200	OTU_78_18S_3_200	0.595079218965689	1	0.698055	-0.698102	0.100899	3	1	-0.388559	0.143856	3	1	1.362014	NA	3	1	-0.492707	0.207792	3	1	-0.095008	0.250749	3	1	-0.468041	0.232767	3	1	-0.420047	0.416583	3	1	-0.480305	0.286713	3	1	8
